t_s,distance_m,pace_s,spm,hr,segment
857.3,6566.3,127.4,75,,1
858.1,6572.6,127.4,75,,1
858.9,6579.1,126.7,75,,1
859.7,6585.4,126.7,75,,1
860.5,6591.7,128.2,74,,1
861.3,6597.9,128.2,74,,1
862.1,6604.2,129.8,73,,1
863.0,6610.7,129.8,73,,1
863.8,6616.9,130.5,73,,1
864.6,6623.2,130.5,73,,1
865.5,6629.6,130.9,73,,1
866.3,6635.9,130.8,73,,1
867.1,6642.3,130.8,73,,1
867.9,6648.5,130.8,73,,1
868.8,6654.9,131.8,72,,1
869.6,6661.2,131.8,72,,1
870.5,6667.7,133.0,72,,1
871.3,6674.0,133.0,72,,1
872.1,6680.2,133.0,71,,1
873.0,6686.5,133.0,71,,1
873.9,6692.8,134.9,69,,1
874.7,6699.3,134.9,69,,1
875.6,6705.6,136.9,69,,1
876.4,6712.0,136.9,69,,1
877.3,6718.3,133.7,72,,1
878.1,6724.7,133.7,72,,1
878.9,6730.8,132.7,71,,1
879.8,6737.3,132.7,71,,1
880.6,6743.6,132.4,73,,1
881.4,6749.9,132.4,73,,1
882.2,6756.1,129.6,73,,1
883.0,6762.5,131.8,72,,1
883.9,6768.8,131.8,72,,1
884.7,6775.2,131.8,72,,1
885.6,6781.6,133.2,72,,1
886.4,6787.9,133.2,72,,1
887.3,6794.2,133.5,72,,1
888.1,6800.6,133.5,72,,1
888.9,6806.9,133.1,72,,1
889.7,6813.1,133.1,72,,1
890.5,6819.4,130.1,74,,1
891.4,6825.7,130.1,74,,1
892.2,6832.2,129.5,73,,1
893.0,6838.4,129.5,73,,1
893.9,6844.8,130.8,72,,1
894.7,6851.3,130.8,72,,1
895.5,6857.4,132.0,71,,1
896.4,6863.7,132.0,71,,1
897.2,6870.3,132.9,72,,1
898.0,6876.5,132.9,72,,1
898.8,6882.7,130.4,73,,1
899.7,6889.0,130.4,73,,1
900.5,6895.3,131.4,72,,1
901.3,6901.7,129.8,74,,1
902.1,6908.0,129.8,74,,1
902.9,6914.3,129.8,74,,1
903.7,6920.8,129.0,74,,1
904.5,6927.1,127.6,75,,1
905.3,6933.3,127.6,75,,1
906.1,6939.6,127.6,75,,1
907.0,6946.1,128.0,75,,1
907.7,6952.3,128.0,75,,1
908.5,6958.6,126.8,75,,1
909.4,6965.0,126.8,75,,1
910.2,6971.3,127.9,74,,1
911.0,6977.7,127.9,74,,1
911.8,6984.1,128.2,74,,1
912.6,6990.3,128.2,74,,1
913.4,6996.7,127.0,75,,1
914.2,7003.2,127.0,75,,1
915.0,7009.2,127.0,74,,1
915.8,7015.6,128.5,73,,1
916.6,7021.9,128.5,73,,1
917.5,7028.2,128.5,73,,1
918.3,7034.7,131.1,72,,1
919.1,7041.0,131.1,72,,1
920.0,7047.3,133.0,71,,1
920.8,7053.8,130.4,75,,1
921.6,7060.0,130.4,75,,1
922.4,7066.2,130.4,75,,1
923.2,7072.8,126.7,75,,1
924.0,7078.9,126.7,75,,1
924.8,7085.3,128.5,74,,1
925.6,7091.5,128.5,74,,1
926.5,7097.8,131.5,72,,1
927.3,7104.3,131.5,72,,1
928.1,7110.5,131.7,75,,1
928.9,7117.0,131.7,75,,1
929.7,7123.2,126.6,75,,1
930.5,7129.5,126.6,75,,1
931.3,7135.8,127.9,74,,1
932.2,7142.1,127.9,74,,1
933.0,7148.5,129.7,73,,1
933.8,7154.9,129.7,73,,1
934.6,7161.1,131.1,72,,1
935.5,7167.5,131.1,72,,1
936.3,7173.8,130.5,73,,1
937.1,7180.1,130.5,73,,1
937.9,7186.6,127.8,74,,1
938.7,7192.9,127.8,74,,1
939.5,7199.2,128.7,74,,1
940.3,7205.6,128.7,74,,1
941.1,7211.9,128.9,74,,1
942.0,7218.2,128.9,74,,1
942.7,7224.4,128.4,74,,1
943.6,7230.9,127.1,75,,1
944.3,7237.1,127.1,75,,1
945.1,7243.5,127.1,75,,1
945.9,7249.7,126.0,76,,1
946.7,7256.1,126.0,76,,1
947.5,7262.5,124.9,77,,1
948.3,7268.8,124.9,77,,1
949.0,7275.0,122.9,77,,1
949.9,7281.4,122.9,77,,1
950.7,7287.8,127.6,73,,1
951.5,7294.2,132.5,71,,1
952.4,7300.5,132.5,71,,1
953.2,7306.7,132.5,71,,1
954.0,7313.0,133.1,71,,1
954.9,7319.5,133.1,71,,1
955.7,7325.7,131.7,72,,1
956.5,7332.0,131.7,72,,1
957.3,7338.3,130.0,73,,1
958.1,7344.8,130.0,73,,1
958.9,7351.0,127.6,75,,1
959.7,7357.3,127.6,75,,1
960.5,7363.8,126.0,75,,1
961.3,7370.0,126.2,75,,1
962.1,7376.4,126.2,75,,1
962.9,7382.6,126.2,75,,1
963.7,7389.1,126.1,76,,1
964.5,7395.3,126.1,76,,1
965.3,7401.7,126.3,75,,1
966.1,7408.2,126.3,75,,1
966.9,7414.3,126.0,76,,1
967.7,7420.6,126.0,76,,1
968.5,7427.0,125.8,75,,1
969.3,7433.4,128.7,73,,1
970.1,7439.6,128.7,73,,1
970.9,7445.9,128.7,73,,1
971.8,7452.3,130.1,73,,1
972.6,7458.7,130.1,73,,1
973.4,7465.1,129.7,74,,1
974.2,7471.2,129.7,74,,1
975.0,7477.5,128.2,74,,1
975.8,7483.9,128.2,74,,1
976.6,7490.3,128.2,74,,1
977.4,7496.6,128.2,74,,1
978.2,7503.0,128.1,74,,1
979.0,7509.3,128.1,74,,1
979.8,7515.5,128.2,74,,1
980.6,7522.0,128.2,74,,1
981.4,7528.3,127.0,75,,1
982.2,7534.6,127.0,75,,1
983.0,7540.8,123.3,78,,1
983.8,7547.3,123.3,78,,1
984.6,7553.6,124.3,76,,1
985.4,7559.9,124.3,76,,1
986.2,7566.3,129.1,73,,1
987.0,7572.5,129.1,73,,1
987.9,7578.9,130.2,73,,1
988.7,7585.2,130.2,73,,1
989.4,7591.4,129.2,74,,1
990.3,7597.8,129.2,74,,1
991.1,7604.1,127.1,75,,1
991.9,7610.6,127.1,75,,1
992.7,7616.9,128.3,73,,1
993.5,7623.1,128.3,73,,1
994.4,7629.5,130.3,72,,1
995.1,7635.7,130.3,72,,1
996.0,7642.2,129.7,73,,1
996.8,7648.7,129.7,73,,1
997.6,7654.7,128.3,74,,1
998.4,7661.0,126.6,75,,1
999.2,7667.4,126.6,75,,1
1000.0,7673.8,126.6,75,,1
1000.8,7680.2,126.9,74,,1
1001.6,7686.5,129.0,73,,1
1002.4,7692.8,129.0,73,,1
1003.2,7699.0,129.0,73,,1
1004.1,7705.3,130.1,73,,1
1004.9,7711.8,130.1,73,,1
1005.7,7718.0,130.5,73,,1
1006.5,7724.3,130.5,73,,1
1007.3,7730.8,129.2,74,,1
1008.1,7737.1,129.2,74,,1
1009.0,7743.4,128.9,75,,1
1009.8,7749.8,128.9,75,,1
1010.5,7756.0,127.6,75,,1
1011.4,7762.4,127.6,75,,1
1012.1,7768.8,126.4,76,,1
1012.9,7775.1,126.4,76,,1
1013.7,7781.4,123.9,77,,1
1014.5,7787.7,123.9,77,,1
1015.3,7793.9,124.2,76,,1
1016.1,7800.3,124.2,76,,1
1016.8,7806.6,125.9,75,,1
1017.6,7812.9,125.9,75,,1
1018.4,7819.2,126.6,75,,1
1019.3,7825.6,126.6,75,,1
1020.1,7831.9,127.4,74,,1
1020.9,7838.2,127.4,74,,1
1021.6,7844.6,127.2,76,,1
1022.4,7850.9,127.2,76,,1
1023.2,7857.2,123.7,77,,1
1024.0,7863.7,123.7,77,,1
1024.8,7870.0,125.2,75,,1
1025.6,7876.3,128.4,74,,1
1026.4,7882.5,128.4,74,,1
1027.2,7888.9,128.4,74,,1
1028.0,7895.2,127.5,75,,1
1028.8,7901.6,127.5,75,,1
1029.6,7907.8,125.9,76,,1
1030.4,7914.2,124.5,76,,1
1031.2,7920.8,124.5,76,,1
1031.9,7926.8,124.5,76,,1
1032.7,7933.2,124.3,76,,1
1033.5,7939.5,124.3,76,,1
1034.3,7945.8,123.7,77,,1
1035.1,7952.4,123.7,77,,1
1035.8,7958.5,123.7,76,,1
1036.6,7964.9,123.6,77,,1
1037.4,7971.1,123.6,77,,1
1038.2,7977.5,123.6,77,,1
1039.0,7983.9,124.8,75,,1
1039.8,7990.2,124.8,75,,1
1040.6,7996.4,125.2,76,,1
1041.4,8002.8,125.2,76,,1
1042.1,8009.1,125.3,75,,1
1042.9,8015.4,125.3,75,,1
1043.7,8021.7,125.5,76,,1
1044.5,8028.1,125.5,76,,1
1045.3,8034.4,124.5,77,,1
1046.1,8041.1,124.5,77,,1
1046.8,8047.1,123.0,78,,1
1047.6,8053.5,123.0,78,,1
1048.4,8059.7,121.2,79,,1
1049.1,8066.2,121.7,78,,1
1049.9,8072.5,121.7,78,,1
1050.7,8079.0,121.7,78,,1
1051.4,8085.0,122.4,78,,1
1052.2,8091.5,122.4,78,,1
1053.0,8097.7,122.4,78,,1
1053.8,8104.1,122.4,78,,1
1054.5,8110.5,121.3,77,,1
1055.3,8116.7,121.3,77,,1
1056.1,8123.1,124.6,75,,1
1056.9,8129.5,124.6,75,,1
1057.7,8135.7,128.1,74,,1
1058.6,8142.1,128.1,74,,1
1059.4,8148.4,129.5,73,,1
1060.2,8154.8,129.5,73,,1
1060.9,8161.0,127.8,76,,1
1061.7,8167.4,127.8,76,,1
1062.5,8173.8,122.6,78,,1
1063.3,8180.1,122.6,78,,1
1064.1,8186.5,123.4,77,,1
1064.8,8192.6,123.4,77,,1
1065.6,8198.9,124.7,76,,1
1066.5,8205.4,124.7,76,,1
1067.3,8211.7,125.8,75,,1
1068.0,8217.9,125.8,75,,1
1068.8,8224.4,127.1,75,,1
1069.6,8230.7,125.3,77,,1
1070.4,8237.0,125.3,77,,1
1071.2,8243.5,125.3,77,,1
1071.9,8249.6,122.4,79,,1
1072.7,8256.0,122.4,79,,1
1073.4,8262.3,120.4,79,,1
1074.2,8268.7,120.4,79,,1
1074.9,8275.0,119.4,80,,1
1075.7,8281.5,119.4,80,,1
1076.4,8287.5,117.1,82,,1
1077.1,8294.0,115.6,83,,1
1077.8,8300.3,115.6,83,,1
1078.5,8306.5,115.6,83,,1
1079.3,8312.8,113.4,84,,1
1080.0,8319.2,113.4,84,,1
1080.7,8325.5,113.4,83,,1
1081.4,8332.0,113.4,83,,1
1082.2,8338.3,115.1,82,,1
1082.9,8344.6,114.6,83,,1
1083.6,8350.9,114.6,83,,1
1084.3,8357.3,114.6,83,,1
1085.0,8363.6,114.0,84,,1
1085.7,8369.9,114.0,84,,1
1086.5,8376.4,113.1,84,,1
1087.2,8382.6,113.1,84,,1
1087.9,8388.8,114.6,83,,1
1088.7,8395.2,114.6,83,,1
1089.4,8401.4,116.1,81,,1
1090.2,8407.9,116.1,81,,1
1090.9,8414.1,119.1,79,,1
1091.7,8420.4,119.1,79,,1
1092.5,8426.7,122.5,77,,1
1093.3,8433.3,122.5,77,,1
1094.0,8439.4,124.4,76,,1
1094.9,8445.9,124.4,76,,1
1095.6,8452.1,125.0,76,,1
1096.4,8458.4,125.0,76,,1
1097.2,8464.8,124.8,77,,1
1098.0,8471.2,124.8,77,,1
1098.7,8477.4,123.1,76,,1
1099.5,8483.7,123.1,76,,1
1100.3,8490.0,125.5,75,,1
1101.2,8496.4,125.5,75,,1
1102.0,8502.7,127.6,74,,1
1102.8,8509.0,127.6,74,,1
1103.6,8515.3,129.7,73,,1
1104.4,8521.7,129.7,73,,1
1105.2,8528.0,128.3,75,,1
1106.0,8534.3,128.3,75,,1
1106.9,8540.8,129.1,73,,1
1107.7,8547.0,129.1,73,,1
1108.5,8553.4,131.1,72,,1
1109.3,8559.6,131.1,72,,1
1110.1,8566.1,129.3,75,,1
1110.9,8572.3,129.3,75,,1
1111.7,8578.8,126.4,76,,1
1112.5,8585.0,126.4,76,,1
1113.3,8591.4,126.0,75,,1
1114.1,8597.6,126.0,75,,1
1114.9,8604.1,126.5,75,,1
1115.7,8610.3,126.5,75,,1
1116.5,8616.6,126.7,74,,1
1117.3,8622.9,126.7,74,,1
1118.1,8629.4,128.3,74,,1
1118.9,8635.7,128.3,74,,1
1119.7,8642.0,124.8,80,,1
1120.4,8648.4,124.8,80,,1
1121.2,8654.7,119.7,78,,1
1122.0,8660.9,119.7,78,,1
1122.8,8667.2,124.5,74,,1
1123.6,8673.5,124.5,74,,1
1124.4,8679.9,129.0,73,,1
1125.2,8686.2,129.0,73,,1
1126.0,8692.7,128.9,75,,1
1126.8,8698.9,128.9,75,,1
1127.6,8705.2,126.0,76,,1
1128.4,8711.6,126.0,76,,1
1129.2,8718.0,126.0,75,,1
1130.0,8724.2,126.0,75,,1
1130.8,8730.5,127.8,75,,1
1131.6,8737.0,127.0,76,,1
1132.4,8743.2,127.0,76,,1
1133.2,8749.5,127.0,76,,1
1134.0,8755.9,125.6,76,,1
1134.8,8762.3,125.6,76,,1
1135.6,8768.6,124.6,77,,1
1136.3,8774.8,124.6,77,,1
1137.1,8781.1,123.2,78,,1
1137.9,8787.5,123.2,78,,1
1138.6,8793.9,121.5,79,,1
1139.3,8800.1,121.5,79,,1
1140.0,8806.6,115.7,84,,1
1140.7,8812.8,115.7,84,,1
1141.5,8819.2,113.3,83,,1
1142.2,8825.6,113.3,83,,1
1142.9,8831.9,114.2,83,,1
1143.6,8838.2,114.2,84,,1
1144.3,8844.5,114.2,84,,1
1145.1,8850.7,114.2,84,,1
1145.8,8857.2,113.7,83,,1
1146.5,8863.5,113.7,83,,1
1147.3,8869.8,115.9,81,,1
1148.0,8876.0,115.9,81,,1
1148.8,8882.4,120.2,79,,1
1149.5,8888.7,120.2,79,,1
1150.3,8895.0,119.7,80,,1
1151.0,8901.4,119.7,80,,1
1151.8,8907.8,119.3,80,,1
1152.6,8914.0,119.3,80,,1
1153.3,8920.3,120.7,78,,1
1154.1,8926.8,120.7,78,,1
1154.9,8933.1,121.2,79,,1
1155.6,8939.5,121.2,79,,1
1156.4,8945.9,119.8,80,,1
1157.1,8952.1,119.8,80,,1
1157.8,8958.3,117.5,81,,1
1158.6,8964.8,117.5,81,,1
1159.3,8971.1,115.7,82,,1
1160.0,8977.3,115.7,82,,1
1160.8,8983.9,116.3,81,,1
1161.5,8990.0,116.3,81,,1
1162.3,8996.4,118.8,79,,1
1163.0,9002.6,118.8,79,,1
1163.8,9008.9,120.7,79,,1
1164.5,9015.3,120.7,79,,1
1165.3,9021.7,119.7,80,,1
1166.1,9028.3,119.7,80,,1
1166.8,9034.2,120.0,79,,1
1167.6,9040.6,120.0,79,,1
1168.3,9046.9,120.5,80,,1
1169.1,9053.5,120.5,80,,1
1169.8,9059.7,118.0,81,,1
1170.5,9065.9,118.0,81,,1
1171.3,9072.2,117.4,81,,1
1172.0,9078.5,117.4,81,,1
1172.8,9085.0,118.7,80,,1
1173.5,9091.3,118.7,80,,1
1174.3,9097.5,118.7,80,,1
1175.0,9103.9,118.7,80,,1
1175.7,9110.2,116.9,81,,1
1176.5,9116.5,116.9,81,,1
1177.3,9123.1,118.2,80,,1
1178.0,9129.3,118.2,80,,1
1178.8,9135.5,120.4,78,,1
1179.6,9142.0,120.4,78,,1
1180.3,9148.2,121.3,78,,1
1181.1,9154.6,121.3,78,,1
1181.9,9160.9,121.8,77,,1
1182.7,9167.4,121.8,77,,1
1183.4,9173.6,123.0,77,,1
1184.2,9179.8,123.0,77,,1
1185.0,9186.3,125.3,75,,1
1185.8,9192.6,125.3,75,,1
1186.6,9198.8,125.9,76,,1
1187.4,9205.1,125.9,76,,1
1188.1,9211.4,125.0,77,,1
1188.9,9217.8,125.0,77,,1
1189.7,9224.2,121.1,80,,1
1190.4,9230.4,121.1,80,,1
1191.1,9236.9,117.2,82,,1
1191.9,9243.3,117.2,82,,1
1192.6,9249.5,116.7,81,,1
1193.3,9255.9,116.7,81,,1
1194.0,9262.2,115.3,83,,1
1194.7,9268.5,115.3,83,,1
1195.4,9274.7,112.9,85,,1
1196.1,9281.0,112.9,85,,1
1196.9,9287.4,112.8,83,,1
1197.6,9293.7,112.8,83,,1
1198.4,9300.0,116.3,79,,1
1199.2,9306.4,116.3,79,,1
1199.9,9312.7,121.9,76,,1
1200.7,9319.0,121.9,76,,1
1201.5,9325.3,124.0,76,,1
1202.3,9331.8,124.0,76,,1
1203.1,9338.1,124.7,76,,1
1203.9,9344.5,124.7,76,,1
1204.7,9350.8,124.3,76,,1
1205.4,9357.1,124.3,77,,1
1206.2,9363.4,124.3,77,,1
1207.0,9369.8,124.3,77,,1
1207.7,9376.0,123.1,78,,1
1208.5,9382.4,123.1,78,,1
1209.2,9388.8,119.8,81,,1
1210.0,9395.0,119.8,81,,1
1210.7,9401.3,117.8,81,,1
1211.4,9407.6,116.8,82,,1
1212.2,9414.1,116.8,82,,1
1212.9,9420.4,116.8,82,,1
1213.6,9426.6,114.6,84,,1
1214.3,9432.9,114.6,84,,1
1215.0,9439.4,112.5,85,,1
1215.7,9445.6,112.5,85,,1
1216.4,9451.9,112.1,84,,1
1217.2,9458.2,116.2,80,,1
1218.0,9464.7,116.2,80,,1
1218.7,9470.9,116.2,80,,1
1219.5,9477.2,121.3,77,,1
1220.3,9483.7,121.3,77,,1
1221.1,9489.9,124.7,75,,1
1221.9,9496.2,124.7,75,,1
1222.7,9502.7,127.5,74,,1
1223.5,9509.0,127.5,74,,1
1224.3,9515.3,128.2,74,,1
1225.2,9521.6,128.2,74,,1
1226.0,9528.0,128.7,74,,1
1226.8,9534.4,128.7,74,,1
1227.5,9540.5,127.8,75,,1
1228.4,9547.0,127.8,75,,1
1229.1,9553.2,126.9,75,,1
1230.0,9559.5,126.9,75,,1
1230.8,9565.9,127.4,75,,1
1231.6,9572.3,127.4,75,,1
1232.4,9578.6,128.4,74,,1
1233.2,9584.8,128.4,74,,1
1234.0,9591.1,129.3,74,,1
1234.8,9597.5,129.3,74,,1
1235.7,9603.9,128.8,74,,1
1236.4,9610.1,127.5,75,,1
1237.2,9616.4,127.5,75,,1
1238.0,9622.9,127.5,75,,1
1238.8,9629.2,122.7,78,,1
1239.6,9635.6,122.7,78,,1
1240.3,9641.7,123.2,76,,1
1241.1,9648.2,123.2,76,,1
1241.9,9654.4,126.3,74,,1
1242.7,9660.7,126.3,74,,1
1243.5,9667.1,127.1,75,,1
1244.3,9673.4,127.1,75,,1
1245.1,9679.8,124.9,77,,1
1245.9,9686.2,124.9,77,,1
1246.7,9692.5,122.2,77,,1
1247.5,9698.8,122.2,77,,1
1248.3,9705.2,126.2,74,,1
1249.1,9711.4,126.2,74,,1
1249.9,9717.8,130.4,73,,1
1250.7,9724.0,130.4,73,,1
1251.5,9730.3,129.5,75,,1
1252.3,9736.7,129.5,75,,1
1253.2,9743.1,127.9,75,,1
1253.9,9749.3,127.9,75,,1
1254.7,9755.7,126.7,76,,1
1255.5,9762.0,126.7,76,,1
1256.3,9768.3,126.3,75,,1
1257.1,9774.6,126.3,75,,1
1257.9,9781.1,126.4,76,,1
1258.7,9787.3,126.4,76,,1
1259.5,9793.6,127.6,73,,1
1260.4,9800.0,127.6,73,,1
1261.2,9806.3,130.0,73,,1
1262.0,9812.7,130.0,73,,1
1262.8,9818.9,128.0,75,,1
1263.6,9825.4,128.0,75,,1
1264.4,9831.7,125.9,76,,1
1265.2,9838.1,125.9,76,,1
1265.9,9844.2,124.1,78,,1
1266.7,9850.7,124.1,78,,1
1267.4,9856.9,121.7,78,,1
1268.2,9863.4,121.6,79,,1
1269.0,9869.6,121.6,79,,1
1269.7,9875.9,121.6,79,,1
1270.5,9882.3,120.7,79,,1
1271.2,9888.5,120.7,79,,1
1272.0,9894.9,120.0,80,,1
1272.8,9901.5,120.0,80,,1
1273.5,9907.7,119.8,79,,1
1274.3,9913.9,119.8,79,,1
1275.0,9920.2,120.7,79,,1
1275.8,9926.5,120.7,79,,1
1276.6,9933.0,121.2,78,,1
1277.4,9939.2,121.2,78,,1
1278.1,9945.5,123.7,76,,1
1278.9,9952.0,123.7,76,,1
1279.7,9958.3,123.8,77,,1
1280.5,9964.6,123.8,77,,1
1281.3,9971.1,123.0,77,,1
1282.0,9977.1,123.0,77,,1
1282.8,9983.5,123.0,77,,1
1283.6,9989.8,123.0,77,,1
1284.4,9996.1,124.0,76,,1
