t_s,timestamp,distance_m,speed_m_s,pace_s_per_km,hr,elev_m,cadence_spm,power_w,gap_speed_m_s,temp_c
1208.0,2026-09-25T15:00:02+00:00,347.1600036621094,0.4699999988079071,2127.6595798646126,143.0,-55.599998474121094,15.0,,,29.0
1214.0,2026-09-25T15:00:08+00:00,348.0400085449219,0.1469999998807907,,141.0,-55.599998474121094,0.0,,,29.0
1220.0,2026-09-25T15:00:14+00:00,348.3900146484375,0.057999998331069946,,142.0,-55.599998474121094,6.0,,,29.0
1226.0,2026-09-25T15:00:20+00:00,354.3800048828125,0.9980000257492065,1002.0039821635196,143.0,-55.599998474121094,45.0,,,29.0
1232.0,2026-09-25T15:00:26+00:00,362.5799865722656,1.3669999837875366,731.5289040672169,143.0,-56.0,58.0,,,29.0
1238.0,2026-09-25T15:00:32+00:00,367.9800109863281,0.8999999761581421,1111.1111405455044,144.0,-55.599998474121094,16.0,,,29.0
1244.0,2026-09-25T15:00:38+00:00,373.1000061035156,0.8529999852180481,1172.3329628714764,144.0,-55.79999923706055,45.0,,,29.0
1247.0,2026-09-25T15:00:41+00:00,374.29998779296875,0.4000000059604645,2499.9999627470975,141.0,-55.79999923706055,45.0,,,29.0
1249.0,2026-09-25T15:00:43+00:00,375.1600036621094,0.4300000071525574,2325.5813566654556,138.0,-55.79999923706055,14.0,,,29.0
1253.0,2026-09-25T15:00:47+00:00,378.239990234375,0.7699999809265137,1298.7013308711196,135.0,-55.79999923706055,33.0,,,29.0
1256.0,2026-09-25T15:00:50+00:00,380.3699951171875,0.7099999785423279,1408.450746791654,132.0,-55.599998474121094,40.0,,,29.0
1258.0,2026-09-25T15:00:52+00:00,380.3699951171875,,,129.0,-55.79999923706055,40.0,,,29.0
1259.0,2026-09-25T15:00:53+00:00,380.6099853515625,0.07999999821186066,,126.0,-55.79999923706055,9.0,,,29.0
1265.0,2026-09-25T15:00:59+00:00,380.8399963378906,0.03799999877810478,,124.0,-55.599998474121094,9.0,,,29.0
1271.0,2026-09-25T15:01:05+00:00,380.8399963378906,,,125.0,-55.599998474121094,,,,29.0
1273.0,2026-09-25T15:01:07+00:00,380.8399963378906,,,122.0,-55.400001525878906,,,,29.0
1278.0,2026-09-25T15:01:12+00:00,380.8399963378906,,,119.0,-55.20000076293945,,,,29.0
1280.0,2026-09-25T15:01:14+00:00,380.8399963378906,,,118.0,-55.20000076293945,,,,29.0
1280.0,2026-09-25T15:01:56+00:00,380.8399963378906,,,107.0,-54.599998474121094,,,,29.0
1281.0,2026-09-25T15:01:57+00:00,380.8399963378906,,,105.0,-54.599998474121094,,,,29.0
1287.0,2026-09-25T15:02:03+00:00,380.8399963378906,,,105.0,-54.20000076293945,,,,29.0
1293.0,2026-09-25T15:02:09+00:00,380.8399963378906,,,107.0,-54.20000076293945,,,,29.0
1294.0,2026-09-25T15:02:10+00:00,380.8399963378906,,,110.0,-54.20000076293945,,,,29.0
1297.0,2026-09-25T15:02:13+00:00,380.8399963378906,,,113.0,-54.20000076293945,,,,29.0
1300.0,2026-09-25T15:02:16+00:00,380.8399963378906,,,116.0,-54.0,,,,29.0
1302.0,2026-09-25T15:02:18+00:00,380.8399963378906,,,119.0,-53.79999923706055,,,,29.0
1307.0,2026-09-25T15:02:23+00:00,380.8399963378906,,,122.0,-53.599998474121094,,,,29.0
1311.0,2026-09-25T15:02:27+00:00,380.8399963378906,,,124.0,-53.0,,,,29.0
1316.0,2026-09-25T15:02:32+00:00,380.8399963378906,,,127.0,-52.599998474121094,,,,29.0
1322.0,2026-09-25T15:02:38+00:00,380.8399963378906,,,128.0,-52.20000076293945,,,,29.0
1324.0,2026-09-25T15:02:40+00:00,380.8399963378906,,,129.0,-52.0,,,,29.0
1327.0,2026-09-25T15:02:43+00:00,380.8399963378906,,,132.0,-52.0,,,,29.0
1332.0,2026-09-25T15:02:48+00:00,380.8399963378906,,,135.0,-51.599998474121094,,,,28.0
1334.0,2026-09-25T15:02:50+00:00,380.8399963378906,,,138.0,-51.400001525878906,,,,28.0
1340.0,2026-09-25T15:02:56+00:00,380.8399963378906,,,141.0,-51.79999923706055,,,,28.0
1346.0,2026-09-25T15:03:02+00:00,380.8399963378906,,,143.0,-51.599998474121094,,,,28.0
1350.0,2026-09-25T15:03:06+00:00,382.0199890136719,0.014000000432133675,,145.0,-50.79999923706055,17.0,,,28.0
1356.0,2026-09-25T15:03:12+00:00,382.0199890136719,,,146.0,-51.20000076293945,0.0,,,28.0
1362.0,2026-09-25T15:03:18+00:00,382.0199890136719,,,148.0,-51.20000076293945,,,,28.0
1368.0,2026-09-25T15:03:24+00:00,382.0199890136719,,,150.0,-50.79999923706055,,,,28.0
1374.0,2026-09-25T15:03:30+00:00,382.0199890136719,,,150.0,-51.0,,,,28.0
1380.0,2026-09-25T15:03:36+00:00,382.0199890136719,,,149.0,-51.20000076293945,,,,28.0
1384.0,2026-09-25T15:03:40+00:00,382.0199890136719,,,150.0,-50.79999923706055,,,,28.0
1390.0,2026-09-25T15:03:46+00:00,382.0199890136719,,,152.0,-51.0,,,,28.0
1396.0,2026-09-25T15:03:52+00:00,382.0199890136719,,,152.0,-51.599998474121094,,,,28.0
1402.0,2026-09-25T15:03:58+00:00,382.0199890136719,,,153.0,-51.0,,,,28.0
1408.0,2026-09-25T15:04:04+00:00,382.0199890136719,,,153.0,-51.400001525878906,,,,27.0
1414.0,2026-09-25T15:04:10+00:00,385.1300048828125,0.04899999871850014,,154.0,-51.20000076293945,11.0,,,27.0
1420.0,2026-09-25T15:04:16+00:00,385.1300048828125,,,155.0,-51.79999923706055,11.0,,,27.0
1421.0,2026-09-25T15:04:17+00:00,385.1300048828125,,,155.0,-52.0,,,,27.0
1427.0,2026-09-25T15:04:23+00:00,385.1300048828125,,,156.0,-51.599998474121094,,,,27.0
1433.0,2026-09-25T15:04:29+00:00,385.1300048828125,,,157.0,-51.79999923706055,,,,27.0
1439.0,2026-09-25T15:04:35+00:00,385.7099914550781,0.023000000044703484,,158.0,-51.599998474121094,7.0,,,27.0
1445.0,2026-09-25T15:04:41+00:00,385.7099914550781,,,158.0,-51.79999923706055,,,,27.0
1451.0,2026-09-25T15:04:47+00:00,385.7099914550781,,,158.0,-51.599998474121094,,,,27.0
1457.0,2026-09-25T15:04:53+00:00,385.7099914550781,,,158.0,-52.0,,,,27.0
1463.0,2026-09-25T15:04:59+00:00,385.7099914550781,,,158.0,-51.79999923706055,,,,27.0
1469.0,2026-09-25T15:05:05+00:00,385.7099914550781,,,158.0,-52.20000076293945,,,,27.0
1475.0,2026-09-25T15:05:11+00:00,385.7099914550781,,,158.0,-52.20000076293945,,,,27.0
1481.0,2026-09-25T15:05:17+00:00,385.7099914550781,,,157.0,-52.0,,,,27.0
1487.0,2026-09-25T15:05:23+00:00,385.7099914550781,,,158.0,-52.599998474121094,,,,27.0
1492.0,2026-09-25T15:05:28+00:00,385.7099914550781,,,158.0,-52.400001525878906,,,,27.0
1498.0,2026-09-25T15:05:34+00:00,385.7099914550781,,,158.0,-52.20000076293945,,,,27.0
1504.0,2026-09-25T15:05:40+00:00,385.7099914550781,,,159.0,-52.0,,,,27.0
1510.0,2026-09-25T15:05:46+00:00,385.7099914550781,,,159.0,-52.400001525878906,,,,27.0
1516.0,2026-09-25T15:05:52+00:00,385.7099914550781,,,159.0,-52.400001525878906,,,,27.0
1522.0,2026-09-25T15:05:58+00:00,385.7099914550781,,,160.0,-52.400001525878906,,,,27.0
1528.0,2026-09-25T15:06:04+00:00,385.7099914550781,,,160.0,-52.400001525878906,,,,27.0
1534.0,2026-09-25T15:06:10+00:00,385.7099914550781,,,160.0,-52.599998474121094,,,,26.0
1535.0,2026-09-25T15:06:11+00:00,385.7099914550781,,,159.0,-52.79999923706055,14.0,,,26.0
1535.0,2026-09-25T15:07:24+00:00,385.7099914550781,,,114.0,-55.0,,,,27.0
1537.0,2026-09-25T15:07:26+00:00,385.7099914550781,,,113.0,-55.0,,,,27.0
1541.0,2026-09-25T15:07:30+00:00,386.05999755859375,0.003000000026077032,,117.0,-54.79999923706055,13.0,,,27.0
1542.0,2026-09-25T15:07:31+00:00,386.5899963378906,0.5299999713897705,1886.7925546822037,120.0,-54.79999923706055,20.0,,,27.0
1547.0,2026-09-25T15:07:36+00:00,389.4800109863281,0.578000009059906,1730.1037791097274,124.0,-55.0,23.0,,,27.0
1551.0,2026-09-25T15:07:40+00:00,390.0400085449219,0.14000000059604645,,127.0,-54.599998474121094,11.0,,,27.0
1557.0,2026-09-25T15:07:46+00:00,395.25,0.8679999709129333,1152.0737713253993,130.0,-54.20000076293945,35.0,,,27.0
1562.0,2026-09-25T15:07:51+00:00,399.0400085449219,0.7580000162124634,1319.2611855033329,129.0,-54.0,26.0,,,27.0
1568.0,2026-09-25T15:07:57+00:00,403.6600036621094,0.7699999809265137,1298.7013308711196,132.0,-53.599998474121094,32.0,,,27.0
1572.0,2026-09-25T15:08:01+00:00,406.989990234375,0.8320000171661377,1201.9230521245474,135.0,-53.599998474121094,31.0,,,27.0
1575.0,2026-09-25T15:08:04+00:00,409.3500061035156,0.7870000004768372,1270.648029725677,138.0,-53.400001525878906,29.0,,,27.0
1581.0,2026-09-25T15:08:10+00:00,410.7300109863281,0.23000000417232513,,140.0,-53.20000076293945,15.0,,,27.0
1587.0,2026-09-25T15:08:16+00:00,413.7300109863281,0.5,2000.0,142.0,-53.20000076293945,19.0,,,27.0
1593.0,2026-09-25T15:08:22+00:00,417.2200012207031,0.5820000171661377,1718.2130077404106,144.0,-53.20000076293945,24.0,,,27.0
1599.0,2026-09-25T15:08:28+00:00,420.80999755859375,0.5979999899864197,1672.2408306774546,145.0,-53.0,22.0,,,27.0
1602.0,2026-09-25T15:08:31+00:00,422.5799865722656,0.5899999737739563,1694.9153295778365,146.0,-53.0,24.0,,,27.0
1608.0,2026-09-25T15:08:37+00:00,426.6600036621094,0.6800000071525574,1470.5882198257843,146.0,-53.0,25.0,,,27.0
1614.0,2026-09-25T15:08:43+00:00,430.2799987792969,0.6029999852180481,1658.3748333565788,147.0,-53.0,23.0,,,27.0
1620.0,2026-09-25T15:08:49+00:00,434.0400085449219,0.6269999742507935,1594.8963972365498,149.0,-53.0,23.0,,,27.0
1626.0,2026-09-25T15:08:55+00:00,437.2099914550781,0.527999997138977,1893.9394042019017,149.0,-53.20000076293945,19.0,,,27.0
1632.0,2026-09-25T15:09:01+00:00,440.32000732421875,0.5180000066757202,1930.5019056226051,151.0,-52.79999923706055,20.0,,,27.0
1638.0,2026-09-25T15:09:07+00:00,443.2699890136719,0.492000013589859,2032.5202690616588,151.0,-52.79999923706055,18.0,,,27.0
1644.0,2026-09-25T15:09:13+00:00,446.94000244140625,0.6119999885559082,1633.9869586593084,152.0,-52.79999923706055,23.0,,,27.0
1650.0,2026-09-25T15:09:19+00:00,457.5,1.7599999904632568,568.1818212605705,153.0,-53.0,25.0,,,27.0
1656.0,2026-09-25T15:09:25+00:00,472.1499938964844,2.441999912261963,409.5004242132528,153.0,-53.0,25.0,,,27.0
1662.0,2026-09-25T15:09:31+00:00,486.95001220703125,2.4670000076293945,405.3506270398947,154.0,-52.599998474121094,22.0,,,27.0
1668.0,2026-09-25T15:09:37+00:00,501.5799865722656,2.437999963760376,410.1722784513901,154.0,-52.79999923706055,21.0,,,27.0
1674.0,2026-09-25T15:09:43+00:00,515.8900146484375,2.384999990463257,419.2872134166182,155.0,-53.0,18.0,,,27.0
1680.0,2026-09-25T15:09:49+00:00,531.8800048828125,2.6649999618530273,375.2345269471149,155.0,-53.0,33.0,,,27.0
1686.0,2026-09-25T15:09:55+00:00,548.1199951171875,2.7070000171661377,369.41263156949094,156.0,-52.79999923706055,25.0,,,27.0
1692.0,2026-09-25T15:10:01+00:00,563.030029296875,2.484999895095825,402.41450390944124,156.0,-52.599998474121094,21.0,,,27.0
1698.0,2026-09-25T15:10:07+00:00,577.6400146484375,2.434999942779541,410.6776277203952,156.0,-53.20000076293945,20.0,,,27.0
1704.0,2026-09-25T15:10:13+00:00,592.280029296875,2.440000057220459,409.83605596270195,157.0,-53.0,23.0,,,27.0
1710.0,2026-09-25T15:10:19+00:00,612.8800048828125,3.433000087738037,291.29040910071404,157.0,-53.20000076293945,46.0,,,27.0
1716.0,2026-09-25T15:10:25+00:00,620.5599975585938,1.2799999713897705,781.2500174622986,159.0,-53.0,7.0,,,27.0
1722.0,2026-09-25T15:10:31+00:00,637.1300048828125,2.76200008392334,362.05646980992464,159.0,-52.79999923706055,21.0,,,27.0
1728.0,2026-09-25T15:10:37+00:00,657.7100219726562,3.430000066757202,291.54518383010475,159.0,-53.0,24.0,,,27.0
1734.0,2026-09-25T15:10:43+00:00,678.3499755859375,3.440000057220459,290.69766958318195,160.0,-53.0,22.0,,,27.0
1740.0,2026-09-25T15:10:49+00:00,698.7100219726562,3.3929998874664307,294.72444243041366,159.0,-53.0,21.0,,,27.0
1746.0,2026-09-25T15:10:55+00:00,719.4600219726562,3.4579999446868896,289.18450433652237,159.0,-53.20000076293945,25.0,,,27.0
1752.0,2026-09-25T15:11:01+00:00,740.1599731445312,3.450000047683716,289.8550684575749,159.0,-53.20000076293945,22.0,,,27.0
1758.0,2026-09-25T15:11:07+00:00,760.52001953125,3.3929998874664307,294.72444243041366,158.0,-53.0,23.0,,,27.0
1764.0,2026-09-25T15:11:13+00:00,766.97998046875,1.0770000219345093,928.5050878678705,158.0,-53.20000076293945,10.0,,,27.0
1770.0,2026-09-25T15:11:19+00:00,773.5,1.0870000123977661,919.9631909793114,158.0,-53.20000076293945,0.0,,,27.0
1771.0,2026-09-25T15:11:20+00:00,773.5,,,158.0,-53.20000076293945,0.0,,,27.0
1777.0,2026-09-25T15:11:26+00:00,781.5,1.1430000066757202,874.8906335603455,156.0,-52.79999923706055,41.0,,,27.0
1783.0,2026-09-25T15:11:32+00:00,782.5900268554688,0.18199999630451202,,156.0,-53.20000076293945,41.0,,,27.0
1788.0,2026-09-25T15:11:37+00:00,782.5900268554688,,,159.0,-53.0,,,,27.0
1794.0,2026-09-25T15:11:43+00:00,782.5900268554688,,,159.0,-52.79999923706055,,,,27.0
1800.0,2026-09-25T15:11:49+00:00,782.5900268554688,,,159.0,-53.400001525878906,,,,27.0
1806.0,2026-09-25T15:11:55+00:00,782.5900268554688,,,160.0,-53.599998474121094,,,,27.0
1812.0,2026-09-25T15:12:01+00:00,782.5900268554688,,,160.0,-53.599998474121094,,,,27.0
1818.0,2026-09-25T15:12:07+00:00,782.5900268554688,,,160.0,-54.0,,,,27.0
1824.0,2026-09-25T15:12:13+00:00,782.5900268554688,,,159.0,-54.0,,,,27.0
1830.0,2026-09-25T15:12:19+00:00,783.6699829101562,0.023000000044703484,,160.0,-53.599998474121094,11.0,,,27.0
1836.0,2026-09-25T15:12:25+00:00,784.219970703125,0.09200000017881393,,160.0,-53.79999923706055,4.0,,,27.0
1842.0,2026-09-25T15:12:31+00:00,784.760009765625,0.09000000357627869,,161.0,-53.79999923706055,10.0,,,27.0
1848.0,2026-09-25T15:12:37+00:00,785.02001953125,0.0430000014603138,,162.0,-54.0,0.0,,,27.0
1854.0,2026-09-25T15:12:43+00:00,785.02001953125,,,161.0,-53.79999923706055,,,,27.0
1860.0,2026-09-25T15:12:49+00:00,785.77001953125,0.06300000101327896,,161.0,-54.20000076293945,0.0,,,27.0
1866.0,2026-09-25T15:12:55+00:00,785.77001953125,,,162.0,-54.20000076293945,,,,26.0
1872.0,2026-09-25T15:13:01+00:00,786.9000244140625,0.09399999678134918,,162.0,-53.599998474121094,12.0,,,26.0
1878.0,2026-09-25T15:13:07+00:00,787.6400146484375,0.12300000339746475,,162.0,-53.79999923706055,0.0,,,26.0
1884.0,2026-09-25T15:13:13+00:00,787.6400146484375,,,163.0,-54.400001525878906,,,,26.0
1890.0,2026-09-25T15:13:19+00:00,787.77001953125,0.010999999940395355,,162.0,-54.599998474121094,0.0,,,26.0
1896.0,2026-09-25T15:13:25+00:00,787.77001953125,,,162.0,-54.20000076293945,,,,26.0
1902.0,2026-09-25T15:13:31+00:00,787.77001953125,,,161.0,-54.0,,,,26.0
1908.0,2026-09-25T15:13:37+00:00,787.77001953125,,,162.0,-54.400001525878906,,,,26.0
1914.0,2026-09-25T15:13:43+00:00,788.0,0.009999999776482582,,161.0,-54.400001525878906,4.0,,,26.0
1920.0,2026-09-25T15:13:49+00:00,788.489990234375,0.0820000022649765,,162.0,-54.599998474121094,7.0,,,26.0
1926.0,2026-09-25T15:13:55+00:00,788.489990234375,,,162.0,-54.400001525878906,,,,26.0
1932.0,2026-09-25T15:14:01+00:00,788.489990234375,,,162.0,-54.599998474121094,,,,26.0
1938.0,2026-09-25T15:14:07+00:00,788.489990234375,,,161.0,-54.599998474121094,,,,26.0
1944.0,2026-09-25T15:14:13+00:00,788.489990234375,,,161.0,-54.599998474121094,,,,26.0
1950.0,2026-09-25T15:14:19+00:00,788.489990234375,,,161.0,-54.400001525878906,,,,26.0
1956.0,2026-09-25T15:14:25+00:00,788.6599731445312,0.004999999888241291,,161.0,-54.79999923706055,,,,26.0
1962.0,2026-09-25T15:14:31+00:00,788.8400268554688,0.029999999329447746,,163.0,-54.599998474121094,7.0,,,26.0
1968.0,2026-09-25T15:14:37+00:00,788.8400268554688,,,163.0,-54.20000076293945,,,,26.0
1974.0,2026-09-25T15:14:43+00:00,789.239990234375,0.032999999821186066,,165.0,-54.400001525878906,0.0,,,26.0
1980.0,2026-09-25T15:14:49+00:00,793.3200073242188,0.6800000071525574,1470.5882198257843,163.0,-54.599998474121094,0.0,,,26.0
1982.0,2026-09-25T15:14:51+00:00,793.3200073242188,,,163.0,-55.0,0.0,,,26.0
1985.0,2026-09-25T15:14:54+00:00,793.3200073242188,,,160.0,-55.400001525878906,0.0,,,26.0
1989.0,2026-09-25T15:14:58+00:00,793.3200073242188,,,157.0,-55.400001525878906,,,,26.0
1991.0,2026-09-25T15:15:00+00:00,793.3200073242188,,,154.0,-55.599998474121094,,,,26.0
1992.0,2026-09-25T15:15:01+00:00,793.3200073242188,,,153.0,-55.599998474121094,,,,26.0
1994.0,2026-09-25T15:15:03+00:00,793.3200073242188,,,149.0,-55.599998474121094,,,,26.0
1997.0,2026-09-25T15:15:06+00:00,793.3200073242188,,,146.0,-55.79999923706055,,,,26.0
1998.0,2026-09-25T15:15:07+00:00,793.3200073242188,,,144.0,-55.79999923706055,,,,26.0
1998.0,2026-09-25T15:15:57+00:00,793.3200073242188,,,123.0,-55.79999923706055,,,,26.0
1999.0,2026-09-25T15:15:58+00:00,793.3200073242188,,,123.0,-55.79999923706055,,,,26.0
2004.0,2026-09-25T15:16:03+00:00,794.7000122070312,0.057999998331069946,,127.0,-55.79999923706055,30.0,,,26.0
2008.0,2026-09-25T15:16:07+00:00,798.4500122070312,0.9380000233650208,1066.0980544675872,130.0,-55.79999923706055,33.0,,,26.0
2014.0,2026-09-25T15:16:13+00:00,802.9500122070312,0.75,1333.3333333333333,133.0,-55.599998474121094,27.0,,,26.0
2020.0,2026-09-25T15:16:19+00:00,806.8099975585938,0.6430000066757202,1555.209937197284,135.0,-54.79999923706055,24.0,,,26.0
2026.0,2026-09-25T15:16:25+00:00,810.6799926757812,0.6449999809265137,1550.3876427461978,137.0,-54.400001525878906,23.0,,,26.0
2032.0,2026-09-25T15:16:31+00:00,814.4299926757812,0.625,1600.0,139.0,-54.599998474121094,26.0,,,27.0
2036.0,2026-09-25T15:16:35+00:00,817.1099853515625,0.6700000166893005,1492.5372762546222,142.0,-54.20000076293945,25.0,,,27.0
2038.0,2026-09-25T15:16:37+00:00,818.3099975585938,0.6000000238418579,1666.6666004392862,142.0,-54.0,24.0,,,27.0
2044.0,2026-09-25T15:16:43+00:00,821.4500122070312,0.5230000019073486,1912.0458821282255,144.0,-54.0,19.0,,,27.0
2049.0,2026-09-25T15:16:48+00:00,823.739990234375,0.4580000042915344,2183.406093078248,147.0,-54.0,17.0,,,27.0
2055.0,2026-09-25T15:16:54+00:00,826.3300170898438,0.4320000112056732,2314.8147547707,149.0,-53.79999923706055,16.0,,,27.0
2061.0,2026-09-25T15:17:00+00:00,828.8499755859375,0.41999998688697815,2380.9524552892417,151.0,-53.599998474121094,16.0,,,27.0
2067.0,2026-09-25T15:17:06+00:00,831.4500122070312,0.43299999833106995,2309.468831072383,152.0,-54.0,16.0,,,27.0
2073.0,2026-09-25T15:17:12+00:00,835.7899780273438,0.7229999899864197,1383.1258836100167,154.0,-53.400001525878906,27.0,,,27.0
2079.0,2026-09-25T15:17:18+00:00,839.0900268554688,0.550000011920929,1818.1817787737893,156.0,-53.599998474121094,23.0,,,27.0
2085.0,2026-09-25T15:17:24+00:00,839.8499755859375,0.12700000405311584,,156.0,-53.599998474121094,15.0,,,27.0
2091.0,2026-09-25T15:17:30+00:00,843.1199951171875,0.5450000166893005,1834.862329132901,157.0,-53.20000076293945,22.0,,,27.0
2097.0,2026-09-25T15:17:36+00:00,846.6900024414062,0.5950000286102295,1680.6721880934167,159.0,-53.20000076293945,23.0,,,27.0
2103.0,2026-09-25T15:17:42+00:00,850.0999755859375,0.5680000185966492,1760.5633226398268,159.0,-53.400001525878906,21.0,,,27.0
2109.0,2026-09-25T15:17:48+00:00,853.3400268554688,0.5400000214576721,1851.8517782658735,159.0,-53.599998474121094,20.0,,,27.0
2115.0,2026-09-25T15:17:54+00:00,855.2000122070312,0.3100000023841858,3225.8064268034777,159.0,-53.400001525878906,4.0,,,27.0
2121.0,2026-09-25T15:18:00+00:00,856.97998046875,0.296999990940094,,160.0,-53.400001525878906,15.0,,,27.0
2127.0,2026-09-25T15:18:06+00:00,859.75,0.4620000123977661,2164.5021064177686,160.0,-53.599998474121094,19.0,,,27.0
2133.0,2026-09-25T15:18:12+00:00,862.8900146484375,0.5230000019073486,1912.0458821282255,161.0,-53.20000076293945,21.0,,,27.0
2139.0,2026-09-25T15:18:18+00:00,866.0399780273438,0.5249999761581421,1904.7619912629805,162.0,-53.20000076293945,0.0,,,27.0
2143.0,2026-09-25T15:18:22+00:00,867.1699829101562,0.28299999237060547,,160.0,-53.0,16.0,,,27.0
2149.0,2026-09-25T15:18:28+00:00,870.280029296875,0.5180000066757202,1930.5019056226051,162.0,-53.20000076293945,21.0,,,27.0
2155.0,2026-09-25T15:18:34+00:00,873.5900268554688,0.5519999861717224,1811.5942482812104,162.0,-52.79999923706055,21.0,,,27.0
2161.0,2026-09-25T15:18:40+00:00,876.9400024414062,0.5580000281333923,1792.1146049851911,163.0,-53.0,21.0,,,27.0
2167.0,2026-09-25T15:18:46+00:00,878.260009765625,0.2199999988079071,,162.0,-53.20000076293945,7.0,,,27.0
2173.0,2026-09-25T15:18:52+00:00,880.1799926757812,0.3199999928474426,3125.0000698491945,164.0,-53.0,16.0,,,27.0
2179.0,2026-09-25T15:18:58+00:00,883.0800170898438,0.4830000102519989,2070.393330795714,165.0,-53.0,19.0,,,27.0
2185.0,2026-09-25T15:19:04+00:00,883.0800170898438,,,163.0,-53.20000076293945,0.0,,,27.0
2187.0,2026-09-25T15:19:06+00:00,883.0800170898438,,,164.0,-53.20000076293945,,,,27.0
2193.0,2026-09-25T15:19:12+00:00,885.6799926757812,0.1860000044107437,,161.0,-53.0,0.0,,,27.0
2199.0,2026-09-25T15:19:18+00:00,886.4400024414062,0.12700000405311584,,161.0,-53.0,14.0,,,27.0
2205.0,2026-09-25T15:19:24+00:00,886.4400024414062,,,161.0,-53.20000076293945,,,,27.0
2211.0,2026-09-25T15:19:30+00:00,886.4400024414062,,,163.0,-53.20000076293945,,,,27.0
2217.0,2026-09-25T15:19:36+00:00,886.7899780273438,0.01899999938905239,,163.0,-53.20000076293945,0.0,,,27.0
2223.0,2026-09-25T15:19:42+00:00,886.7899780273438,,,163.0,-52.79999923706055,,,,27.0
2229.0,2026-09-25T15:19:48+00:00,887.77001953125,0.0820000022649765,,164.0,-53.400001525878906,10.0,,,27.0
2235.0,2026-09-25T15:19:54+00:00,888.9500122070312,0.19699999690055847,,164.0,-53.0,0.0,,,27.0
2241.0,2026-09-25T15:20:00+00:00,888.9500122070312,,,164.0,-53.20000076293945,,,,27.0
2247.0,2026-09-25T15:20:06+00:00,889.2999877929688,0.028999999165534973,,163.0,-53.400001525878906,7.0,,,27.0
2250.0,2026-09-25T15:20:09+00:00,889.2999877929688,,,164.0,-54.20000076293945,0.0,,,27.0
2256.0,2026-09-25T15:20:15+00:00,889.2999877929688,,,164.0,-53.0,,,,27.0
2262.0,2026-09-25T15:20:21+00:00,889.2999877929688,,,165.0,-53.0,,,,27.0
2268.0,2026-09-25T15:20:27+00:00,889.2999877929688,,,166.0,-53.599998474121094,,,,27.0
2274.0,2026-09-25T15:20:33+00:00,889.5,0.007000000216066837,,166.0,-53.599998474121094,0.0,,,27.0
2280.0,2026-09-25T15:20:39+00:00,889.6900024414062,0.03200000151991844,,167.0,-53.0,4.0,,,27.0
2286.0,2026-09-25T15:20:45+00:00,889.6900024414062,,,166.0,-53.400001525878906,,,,27.0
2292.0,2026-09-25T15:20:51+00:00,889.6900024414062,,,165.0,-53.400001525878906,,,,27.0
2298.0,2026-09-25T15:20:57+00:00,890.0399780273438,0.01899999938905239,,166.0,-53.79999923706055,7.0,,,27.0
2304.0,2026-09-25T15:21:03+00:00,890.4000244140625,0.05999999865889549,,165.0,-53.599998474121094,0.0,,,27.0
2310.0,2026-09-25T15:21:09+00:00,891.8900146484375,0.24799999594688416,,165.0,-53.599998474121094,12.0,,,27.0
2316.0,2026-09-25T15:21:15+00:00,894.1799926757812,0.38199999928474426,2617.8010520219823,165.0,-53.20000076293945,12.0,,,27.0
2322.0,2026-09-25T15:21:21+00:00,894.1799926757812,,,166.0,-53.400001525878906,0.0,,,27.0
2328.0,2026-09-25T15:21:27+00:00,894.1799926757812,,,166.0,-53.599998474121094,,,,27.0
2334.0,2026-09-25T15:21:33+00:00,894.3599853515625,0.009999999776482582,,167.0,-53.599998474121094,,,,27.0
2339.0,2026-09-25T15:21:38+00:00,895.9600219726562,0.3199999928474426,3125.0000698491945,167.0,-53.599998474121094,23.0,,,27.0
2345.0,2026-09-25T15:21:44+00:00,901.3800048828125,0.902999997138977,1107.4197155795716,167.0,-54.20000076293945,33.0,,,27.0
2350.0,2026-09-25T15:21:49+00:00,903.1599731445312,0.35600000619888306,2808.988715133167,163.0,-54.599998474121094,0.0,,,27.0
2355.0,2026-09-25T15:21:54+00:00,913.969970703125,2.1619999408721924,462.534702751463,160.0,-54.400001525878906,101.0,,,27.0
2361.0,2026-09-25T15:22:00+00:00,929.5399780273438,2.5950000286102295,385.35645047200904,159.0,-54.0,51.0,,,27.0
2367.0,2026-09-25T15:22:06+00:00,941.1599731445312,1.937000036239624,516.2622515698762,159.0,-54.400001525878906,30.0,,,27.0
2373.0,2026-09-25T15:22:12+00:00,950.7999877929688,1.6069999933242798,622.277538365993,161.0,-54.0,24.0,,,27.0
2379.0,2026-09-25T15:22:18+00:00,959.469970703125,1.4450000524520874,692.0414973709196,162.0,-54.20000076293945,20.0,,,27.0
2385.0,2026-09-25T15:22:24+00:00,969.3300170898438,1.6430000066757202,608.6427242464221,163.0,-53.79999923706055,31.0,,,27.0
2391.0,2026-09-25T15:22:30+00:00,981.0900268554688,1.9600000381469727,510.2040717026833,163.0,-53.599998474121094,36.0,,,27.0
2397.0,2026-09-25T15:22:36+00:00,991.6099853515625,1.753000020980835,570.4506491907981,165.0,-53.599998474121094,31.0,,,27.0
2403.0,2026-09-25T15:22:42+00:00,998.010009765625,1.0670000314712524,937.207095131133,166.0,-53.599998474121094,26.0,,,27.0
2409.0,2026-09-25T15:22:48+00:00,1002.6500244140625,0.7730000019073486,1293.6610576100095,166.0,-53.599998474121094,13.0,,,27.0
