t_s,timestamp,distance_m,speed_m_s,pace_s_per_km,hr,elev_m,cadence_spm,power_w,gap_speed_m_s,temp_c
4580.0,2026-09-20T14:23:42+00:00,1611.77001953125,,,142.0,126.0,,,,31.0
4586.0,2026-09-20T14:23:48+00:00,1611.77001953125,,,141.0,125.80000305175781,,,,31.0
4592.0,2026-09-20T14:23:54+00:00,1611.77001953125,,,141.0,125.80000305175781,,,,31.0
4598.0,2026-09-20T14:24:00+00:00,1611.77001953125,,,141.0,125.80000305175781,,,,31.0
4603.0,2026-09-20T14:24:05+00:00,1611.77001953125,,,144.0,126.0,,,,31.0
4609.0,2026-09-20T14:24:11+00:00,1611.77001953125,,,145.0,126.0,,,,31.0
4615.0,2026-09-20T14:24:17+00:00,1611.77001953125,,,146.0,126.0,,,,31.0
4621.0,2026-09-20T14:24:23+00:00,1611.77001953125,,,144.0,126.0,,,,31.0
4627.0,2026-09-20T14:24:29+00:00,1614.6600341796875,0.01899999938905239,,143.0,125.80000305175781,11.0,,,30.0
4633.0,2026-09-20T14:24:35+00:00,1614.6600341796875,,,142.0,126.19999694824219,,,,30.0
4639.0,2026-09-20T14:24:41+00:00,1614.6600341796875,,,142.0,126.4000015258789,,,,30.0
4645.0,2026-09-20T14:24:47+00:00,1614.6600341796875,,,141.0,126.5999984741211,,,,30.0
4651.0,2026-09-20T14:24:53+00:00,1614.6600341796875,,,142.0,126.80000305175781,,,,30.0
4657.0,2026-09-20T14:24:59+00:00,1614.6600341796875,,,142.0,127.0,,,,30.0
4663.0,2026-09-20T14:25:05+00:00,1616.81005859375,0.05999999865889549,,142.0,126.80000305175781,0.0,,,30.0
4669.0,2026-09-20T14:25:11+00:00,1616.81005859375,,,143.0,126.5999984741211,,,,30.0
4675.0,2026-09-20T14:25:17+00:00,1616.81005859375,,,144.0,126.5999984741211,,,,30.0
4681.0,2026-09-20T14:25:23+00:00,1616.81005859375,,,143.0,126.80000305175781,,,,30.0
4687.0,2026-09-20T14:25:29+00:00,1616.81005859375,,,141.0,126.80000305175781,,,,30.0
4693.0,2026-09-20T14:25:35+00:00,1616.81005859375,,,142.0,126.80000305175781,,,,30.0
4699.0,2026-09-20T14:25:41+00:00,1616.81005859375,,,141.0,126.80000305175781,,,,30.0
4705.0,2026-09-20T14:25:47+00:00,1616.81005859375,,,140.0,126.80000305175781,,,,30.0
4711.0,2026-09-20T14:25:53+00:00,1616.81005859375,,,141.0,126.80000305175781,,,,30.0
4717.0,2026-09-20T14:25:59+00:00,1616.81005859375,,,141.0,126.80000305175781,,,,30.0
4723.0,2026-09-20T14:26:05+00:00,1616.81005859375,,,142.0,127.0,,,,30.0
4727.0,2026-09-20T14:26:09+00:00,1619.4000244140625,0.03999999910593033,,143.0,127.19999694824219,15.0,,,30.0
4733.0,2026-09-20T14:26:15+00:00,1623.3399658203125,0.6570000052452087,1522.0700030691403,145.0,127.5999984741211,46.0,,,30.0
4739.0,2026-09-20T14:26:21+00:00,1624.6400146484375,0.21699999272823334,,147.0,127.5999984741211,13.0,,,30.0
4745.0,2026-09-20T14:26:27+00:00,1632.4000244140625,1.2929999828338623,773.3952152174855,147.0,127.4000015258789,49.0,,,30.0
4751.0,2026-09-20T14:26:33+00:00,1640.510009765625,1.3519999980926514,739.6449714576634,148.0,127.4000015258789,55.0,,,30.0
4757.0,2026-09-20T14:26:39+00:00,1646.22998046875,0.953000009059906,1049.3179333612572,146.0,127.19999694824219,52.0,,,30.0
4763.0,2026-09-20T14:26:45+00:00,1652.1600341796875,0.9879999756813049,1012.1457739008749,146.0,127.0,42.0,,,30.0
4769.0,2026-09-20T14:26:51+00:00,1652.77001953125,0.10199999809265137,,145.0,127.0,11.0,,,30.0
4775.0,2026-09-20T14:26:57+00:00,1652.77001953125,,,145.0,127.0,0.0,,,30.0
4781.0,2026-09-20T14:27:03+00:00,1652.77001953125,,,144.0,126.4000015258789,,,,30.0
4787.0,2026-09-20T14:27:09+00:00,1652.77001953125,,,144.0,126.5999984741211,,,,30.0
4793.0,2026-09-20T14:27:15+00:00,1652.77001953125,,,145.0,126.5999984741211,,,,30.0
4799.0,2026-09-20T14:27:21+00:00,1652.77001953125,,,146.0,126.4000015258789,,,,30.0
4805.0,2026-09-20T14:27:27+00:00,1652.77001953125,,,145.0,126.5999984741211,,,,30.0
4811.0,2026-09-20T14:27:33+00:00,1652.77001953125,,,145.0,126.4000015258789,,,,30.0
4817.0,2026-09-20T14:27:39+00:00,1653.93994140625,0.024000000208616257,,144.0,126.4000015258789,11.0,,,30.0
4823.0,2026-09-20T14:27:45+00:00,1655.81005859375,0.31200000643730164,3205.128138998793,145.0,126.5999984741211,15.0,,,30.0
4829.0,2026-09-20T14:27:51+00:00,1656.1800537109375,0.06199999898672104,,145.0,126.5999984741211,15.0,,,30.0
4835.0,2026-09-20T14:27:57+00:00,1656.1800537109375,,,144.0,126.80000305175781,,,,31.0
4841.0,2026-09-20T14:28:03+00:00,1657.9300537109375,0.1459999978542328,,144.0,126.4000015258789,11.0,,,31.0
4847.0,2026-09-20T14:28:09+00:00,1659.6700439453125,0.28999999165534973,,144.0,126.5999984741211,0.0,,,31.0
4853.0,2026-09-20T14:28:15+00:00,1659.6700439453125,,,143.0,126.4000015258789,,,,31.0
4859.0,2026-09-20T14:28:21+00:00,1659.6700439453125,,,142.0,126.4000015258789,,,,31.0
4863.0,2026-09-20T14:28:25+00:00,1666.030029296875,0.3970000147819519,2518.891593868679,139.0,126.80000305175781,35.0,,,31.0
4869.0,2026-09-20T14:28:31+00:00,1666.030029296875,,,138.0,126.4000015258789,35.0,,,31.0
4871.0,2026-09-20T14:28:33+00:00,1666.030029296875,,,135.0,126.19999694824219,,,,31.0
4875.0,2026-09-20T14:28:37+00:00,1666.030029296875,,,138.0,126.19999694824219,,,,31.0
4878.0,2026-09-20T14:28:40+00:00,1666.030029296875,,,141.0,126.4000015258789,,,,31.0
4884.0,2026-09-20T14:28:46+00:00,1666.030029296875,,,144.0,126.4000015258789,,,,31.0
4890.0,2026-09-20T14:28:52+00:00,1666.9300537109375,0.032999999821186066,,146.0,126.4000015258789,11.0,,,31.0
4894.0,2026-09-20T14:28:56+00:00,1666.9300537109375,,,146.0,126.19999694824219,11.0,,,31.0
4900.0,2026-09-20T14:29:02+00:00,1666.9300537109375,,,146.0,126.19999694824219,,,,31.0
4906.0,2026-09-20T14:29:08+00:00,1666.9300537109375,,,146.0,126.4000015258789,,,,31.0
4912.0,2026-09-20T14:29:14+00:00,1669.280029296875,0.10700000077486038,,147.0,126.4000015258789,13.0,,,31.0
4918.0,2026-09-20T14:29:20+00:00,1671.6400146484375,0.3930000066757202,2544.5292188637018,146.0,126.80000305175781,0.0,,,31.0
4924.0,2026-09-20T14:29:26+00:00,1671.6400146484375,,,145.0,126.5999984741211,,,,31.0
4930.0,2026-09-20T14:29:32+00:00,1671.6400146484375,,,145.0,126.19999694824219,,,,31.0
4936.0,2026-09-20T14:29:38+00:00,1671.6400146484375,,,144.0,126.4000015258789,,,,31.0
4942.0,2026-09-20T14:29:44+00:00,1671.6400146484375,,,143.0,126.4000015258789,,,,31.0
4948.0,2026-09-20T14:29:50+00:00,1671.6400146484375,,,145.0,126.5999984741211,,,,31.0
4954.0,2026-09-20T14:29:56+00:00,1671.6400146484375,,,145.0,126.5999984741211,,,,31.0
4960.0,2026-09-20T14:30:02+00:00,1671.6400146484375,,,146.0,126.80000305175781,,,,31.0
4966.0,2026-09-20T14:30:08+00:00,1671.6400146484375,,,146.0,126.80000305175781,,,,31.0
4972.0,2026-09-20T14:30:14+00:00,1671.6400146484375,,,145.0,126.80000305175781,,,,31.0
4978.0,2026-09-20T14:30:20+00:00,1671.6400146484375,,,144.0,126.5999984741211,,,,31.0
4984.0,2026-09-20T14:30:26+00:00,1678.7099609375,0.10700000077486038,,145.0,126.4000015258789,18.0,,,31.0
4990.0,2026-09-20T14:30:32+00:00,1681.93994140625,0.5379999876022339,1858.7361023125939,147.0,126.5999984741211,21.0,,,31.0
4996.0,2026-09-20T14:30:38+00:00,1686.52001953125,0.7630000114440918,1310.6159698573927,147.0,126.4000015258789,32.0,,,31.0
5002.0,2026-09-20T14:30:44+00:00,1688.8900146484375,0.39500001072883606,2531.6455008566845,147.0,126.4000015258789,0.0,,,31.0
5008.0,2026-09-20T14:30:50+00:00,1690.0799560546875,0.1979999989271164,,146.0,126.4000015258789,30.0,,,31.0
5014.0,2026-09-20T14:30:56+00:00,1692.780029296875,0.44999998807907104,2222.222281091009,144.0,126.5999984741211,27.0,,,31.0
5020.0,2026-09-20T14:31:02+00:00,1697.22998046875,0.7419999837875366,1347.7089243257165,144.0,126.5999984741211,29.0,,,31.0
5026.0,2026-09-20T14:31:08+00:00,1697.3800048828125,0.02500000037252903,,145.0,126.5999984741211,6.0,,,31.0
5032.0,2026-09-20T14:31:14+00:00,1698.06005859375,0.11299999803304672,,144.0,126.80000305175781,10.0,,,31.0
5038.0,2026-09-20T14:31:20+00:00,1698.06005859375,,,142.0,126.80000305175781,,,,31.0
5044.0,2026-09-20T14:31:26+00:00,1701.47998046875,0.2849999964237213,,145.0,126.80000305175781,0.0,,,31.0
5050.0,2026-09-20T14:31:32+00:00,1701.47998046875,,,146.0,126.80000305175781,,,,31.0
5056.0,2026-09-20T14:31:38+00:00,1701.47998046875,,,145.0,126.5999984741211,,,,31.0
5062.0,2026-09-20T14:31:44+00:00,1701.47998046875,,,145.0,126.5999984741211,,,,31.0
5068.0,2026-09-20T14:31:50+00:00,1701.47998046875,,,144.0,126.80000305175781,,,,31.0
5074.0,2026-09-20T14:31:56+00:00,1701.47998046875,,,144.0,126.80000305175781,,,,31.0
5080.0,2026-09-20T14:32:02+00:00,1701.47998046875,,,144.0,126.80000305175781,,,,31.0
5086.0,2026-09-20T14:32:08+00:00,1701.47998046875,,,144.0,126.80000305175781,,,,31.0
5092.0,2026-09-20T14:32:14+00:00,1702.8499755859375,0.028999999165534973,,144.0,127.0,32.0,,,31.0
5098.0,2026-09-20T14:32:20+00:00,1705.050048828125,0.367000013589859,2724.795539428918,146.0,126.80000305175781,43.0,,,31.0
5104.0,2026-09-20T14:32:26+00:00,1705.050048828125,,,148.0,127.0,,,,31.0
5110.0,2026-09-20T14:32:32+00:00,1708.8499755859375,0.31700000166893005,3154.5741158840265,146.0,126.80000305175781,15.0,,,31.0
5116.0,2026-09-20T14:32:38+00:00,1708.8499755859375,,,144.0,126.80000305175781,0.0,,,31.0
5122.0,2026-09-20T14:32:44+00:00,1708.8499755859375,,,143.0,126.80000305175781,,,,31.0
5128.0,2026-09-20T14:32:50+00:00,1712.300048828125,0.19200000166893005,,143.0,126.80000305175781,38.0,,,31.0
5134.0,2026-09-20T14:32:56+00:00,1713.0999755859375,0.13300000131130219,,146.0,126.80000305175781,15.0,,,31.0
5140.0,2026-09-20T14:33:02+00:00,1713.0999755859375,,,146.0,126.5999984741211,15.0,,,31.0
5146.0,2026-09-20T14:33:08+00:00,1713.0999755859375,,,145.0,126.4000015258789,,,,31.0
5152.0,2026-09-20T14:33:14+00:00,1713.0999755859375,,,145.0,126.5999984741211,,,,31.0
5158.0,2026-09-20T14:33:20+00:00,1713.0999755859375,,,145.0,126.4000015258789,,,,31.0
5164.0,2026-09-20T14:33:26+00:00,1713.0999755859375,,,144.0,126.4000015258789,,,,31.0
5170.0,2026-09-20T14:33:32+00:00,1713.0999755859375,,,144.0,126.4000015258789,,,,31.0
5176.0,2026-09-20T14:33:38+00:00,1713.0999755859375,,,145.0,126.5999984741211,,,,31.0
5182.0,2026-09-20T14:33:44+00:00,1716.5400390625,0.07199999690055847,,147.0,126.5999984741211,15.0,,,31.0
5188.0,2026-09-20T14:33:50+00:00,1716.5400390625,,,147.0,126.5999984741211,,,,31.0
5194.0,2026-09-20T14:33:56+00:00,1716.5400390625,,,148.0,126.4000015258789,,,,31.0
5200.0,2026-09-20T14:34:02+00:00,1716.5400390625,,,146.0,126.5999984741211,,,,31.0
5206.0,2026-09-20T14:34:08+00:00,1718.6600341796875,0.08799999952316284,,146.0,126.5999984741211,14.0,,,31.0
5212.0,2026-09-20T14:34:14+00:00,1720.780029296875,0.3529999852180481,2832.8613084283843,145.0,126.4000015258789,0.0,,,31.0
5218.0,2026-09-20T14:34:20+00:00,1720.780029296875,,,143.0,126.4000015258789,,,,31.0
5224.0,2026-09-20T14:34:26+00:00,1720.780029296875,,,144.0,126.80000305175781,,,,31.0
5230.0,2026-09-20T14:34:32+00:00,1720.780029296875,,,144.0,126.4000015258789,,,,31.0
5236.0,2026-09-20T14:34:38+00:00,1720.780029296875,,,145.0,126.4000015258789,,,,31.0
5242.0,2026-09-20T14:34:44+00:00,1720.780029296875,,,146.0,126.4000015258789,,,,31.0
5248.0,2026-09-20T14:34:50+00:00,1720.780029296875,,,147.0,126.4000015258789,,,,31.0
5252.0,2026-09-20T14:34:54+00:00,1720.780029296875,,,150.0,126.5999984741211,,,,31.0
5255.0,2026-09-20T14:34:57+00:00,1720.780029296875,,,147.0,126.5999984741211,,,,31.0
5261.0,2026-09-20T14:35:03+00:00,1725.280029296875,0.09200000017881393,,147.0,126.80000305175781,0.0,,,31.0
5267.0,2026-09-20T14:35:09+00:00,1725.280029296875,,,148.0,126.5999984741211,,,,31.0
5273.0,2026-09-20T14:35:15+00:00,1728.97998046875,0.30799999833106995,3246.7532643461172,149.0,126.4000015258789,34.0,,,31.0
5279.0,2026-09-20T14:35:21+00:00,1729.8499755859375,0.14499999582767487,,149.0,126.5999984741211,34.0,,,31.0
5285.0,2026-09-20T14:35:27+00:00,1731.969970703125,0.3529999852180481,2832.8613084283843,148.0,126.5999984741211,0.0,,,31.0
5291.0,2026-09-20T14:35:33+00:00,1733.8399658203125,0.31200000643730164,3205.128138998793,148.0,126.4000015258789,17.0,,,31.0
5297.0,2026-09-20T14:35:39+00:00,1734.9000244140625,0.1770000010728836,,149.0,126.4000015258789,14.0,,,31.0
5303.0,2026-09-20T14:35:45+00:00,1734.9000244140625,,,150.0,126.4000015258789,14.0,,,31.0
5309.0,2026-09-20T14:35:51+00:00,1735.050048828125,0.013000000268220901,,150.0,126.4000015258789,6.0,,,31.0
5315.0,2026-09-20T14:35:57+00:00,1739.6300048828125,0.7630000114440918,1310.6159698573927,150.0,126.5999984741211,13.0,,,31.0
5321.0,2026-09-20T14:36:03+00:00,1739.6300048828125,,,150.0,126.4000015258789,,,,31.0
5327.0,2026-09-20T14:36:09+00:00,1739.6300048828125,,,150.0,126.4000015258789,,,,31.0
5333.0,2026-09-20T14:36:15+00:00,1744.1700439453125,0.25200000405311584,,150.0,126.19999694824219,16.0,,,31.0
5339.0,2026-09-20T14:36:21+00:00,1744.4000244140625,0.03799999877810478,,150.0,126.4000015258789,5.0,,,31.0
5345.0,2026-09-20T14:36:27+00:00,1744.4000244140625,,,150.0,126.4000015258789,,,,31.0
5351.0,2026-09-20T14:36:33+00:00,1744.4000244140625,,,149.0,126.4000015258789,,,,31.0
5357.0,2026-09-20T14:36:39+00:00,1744.4000244140625,,,149.0,126.5999984741211,,,,31.0
5363.0,2026-09-20T14:36:45+00:00,1744.4000244140625,,,146.0,126.5999984741211,,,,31.0
5367.0,2026-09-20T14:36:49+00:00,1744.4000244140625,,,142.0,126.5999984741211,,,,31.0
5372.0,2026-09-20T14:36:54+00:00,1747.22998046875,0.0860000029206276,,137.0,126.19999694824219,42.0,,,31.0
5373.0,2026-09-20T14:36:55+00:00,1747.22998046875,,,132.0,126.19999694824219,42.0,,,31.0
5374.0,2026-09-20T14:36:56+00:00,1747.22998046875,,,126.0,126.19999694824219,42.0,,,31.0
5378.0,2026-09-20T14:37:00+00:00,1747.22998046875,,,130.0,126.4000015258789,,,,31.0
5384.0,2026-09-20T14:37:06+00:00,1747.22998046875,,,131.0,126.4000015258789,,,,31.0
5390.0,2026-09-20T14:37:12+00:00,1747.22998046875,,,131.0,126.4000015258789,,,,31.0
5394.0,2026-09-20T14:37:16+00:00,1747.22998046875,,,128.0,126.5999984741211,,,,31.0
5398.0,2026-09-20T14:37:20+00:00,1747.22998046875,,,125.0,126.80000305175781,,,,31.0
5404.0,2026-09-20T14:37:26+00:00,1747.22998046875,,,126.0,126.80000305175781,,,,31.0
5409.0,2026-09-20T14:37:31+00:00,1747.22998046875,,,123.0,126.5999984741211,,,,31.0
5414.0,2026-09-20T14:37:36+00:00,1747.22998046875,,,120.0,126.5999984741211,,,,31.0
5416.0,2026-09-20T14:37:38+00:00,1747.22998046875,,,117.0,126.5999984741211,,,,31.0
5422.0,2026-09-20T14:37:44+00:00,1747.22998046875,,,117.0,126.5999984741211,,,,31.0
5428.0,2026-09-20T14:37:50+00:00,1747.22998046875,,,117.0,126.80000305175781,,,,30.0
5432.0,2026-09-20T14:37:54+00:00,1747.22998046875,,,120.0,126.5999984741211,,,,30.0
5438.0,2026-09-20T14:38:00+00:00,1749.9000244140625,0.03999999910593033,,120.0,126.80000305175781,33.0,,,30.0
5441.0,2026-09-20T14:38:03+00:00,1753.030029296875,1.0429999828338623,958.7727866331982,123.0,127.0,44.0,,,30.0
5445.0,2026-09-20T14:38:07+00:00,1756.719970703125,0.921999990940094,1084.5987091392217,119.0,127.19999694824219,0.0,,,30.0
5447.0,2026-09-20T14:38:09+00:00,1756.719970703125,,,116.0,127.19999694824219,0.0,,,30.0
5451.0,2026-09-20T14:38:13+00:00,1756.719970703125,,,112.0,127.0,,,,30.0
5457.0,2026-09-20T14:38:19+00:00,1756.719970703125,,,111.0,127.19999694824219,,,,30.0
5463.0,2026-09-20T14:38:25+00:00,1756.719970703125,,,109.0,127.0,,,,30.0
5465.0,2026-09-20T14:38:27+00:00,1756.719970703125,,,106.0,126.80000305175781,,,,30.0
5471.0,2026-09-20T14:38:33+00:00,1756.719970703125,,,105.0,126.80000305175781,,,,30.0
5477.0,2026-09-20T14:38:39+00:00,1756.719970703125,,,105.0,126.80000305175781,,,,30.0
5483.0,2026-09-20T14:38:45+00:00,1756.719970703125,,,107.0,126.5999984741211,,,,30.0
5489.0,2026-09-20T14:38:51+00:00,1756.719970703125,,,108.0,126.4000015258789,,,,30.0
5495.0,2026-09-20T14:38:57+00:00,1756.719970703125,,,107.0,126.4000015258789,,,,30.0
5501.0,2026-09-20T14:39:03+00:00,1756.719970703125,,,105.0,126.4000015258789,,,,30.0
5506.0,2026-09-20T14:39:08+00:00,1756.719970703125,,,108.0,126.4000015258789,,,,30.0
5512.0,2026-09-20T14:39:14+00:00,1756.719970703125,,,106.0,126.19999694824219,,,,30.0
5518.0,2026-09-20T14:39:20+00:00,1756.719970703125,,,106.0,126.4000015258789,,,,31.0
5524.0,2026-09-20T14:39:26+00:00,1756.719970703125,,,106.0,126.19999694824219,,,,31.0
5530.0,2026-09-20T14:39:32+00:00,1756.719970703125,,,108.0,126.19999694824219,,,,31.0
5533.0,2026-09-20T14:39:35+00:00,1756.719970703125,,,107.0,126.19999694824219,,,,31.0
5537.0,2026-09-20T14:39:39+00:00,1757.030029296875,0.003000000026077032,,111.0,126.19999694824219,12.0,,,31.0
5540.0,2026-09-20T14:39:42+00:00,1759.9300537109375,0.9670000076293945,1034.1261552329302,114.0,126.4000015258789,43.0,,,31.0
5542.0,2026-09-20T14:39:44+00:00,1762.5,1.284999966621399,778.2101369459656,118.0,126.5999984741211,50.0,,,31.0
5548.0,2026-09-20T14:39:50+00:00,1768.4300537109375,0.9879999756813049,1012.1457739008749,118.0,126.5999984741211,0.0,,,31.0
5553.0,2026-09-20T14:39:55+00:00,1770.9599609375,0.5059999823570251,1976.2846538884198,115.0,126.5999984741211,48.0,,,31.0
5559.0,2026-09-20T14:40:01+00:00,1770.9599609375,,,112.0,126.5999984741211,,,,31.0
5561.0,2026-09-20T14:40:03+00:00,1770.9599609375,,,109.0,126.5999984741211,,,,31.0
5567.0,2026-09-20T14:40:09+00:00,1770.9599609375,,,108.0,126.4000015258789,,,,30.0
5573.0,2026-09-20T14:40:15+00:00,1770.9599609375,,,107.0,126.4000015258789,,,,30.0
5575.0,2026-09-20T14:40:17+00:00,1770.9599609375,,,104.0,126.4000015258789,,,,30.0
5581.0,2026-09-20T14:40:23+00:00,1770.9599609375,,,106.0,126.5999984741211,,,,30.0
5583.0,2026-09-20T14:40:25+00:00,1770.9599609375,,,109.0,126.80000305175781,,,,30.0
5588.0,2026-09-20T14:40:30+00:00,1770.9599609375,,,101.0,126.80000305175781,,,,30.0
5593.0,2026-09-20T14:40:35+00:00,1777.550048828125,0.16500000655651093,,104.0,127.0,43.0,,,30.0
5595.0,2026-09-20T14:40:37+00:00,1778.72998046875,0.5899999737739563,1694.9153295778365,108.0,126.80000305175781,0.0,,,30.0
5601.0,2026-09-20T14:40:43+00:00,1778.72998046875,,,107.0,126.4000015258789,,,,30.0
5603.0,2026-09-20T14:40:45+00:00,1778.72998046875,,,103.0,126.4000015258789,,,,30.0
5604.0,2026-09-20T14:40:46+00:00,1778.72998046875,,,99.0,126.4000015258789,,,,30.0
5606.0,2026-09-20T14:40:48+00:00,1778.72998046875,,,96.0,126.4000015258789,,,,30.0
5611.0,2026-09-20T14:40:53+00:00,1778.72998046875,,,99.0,126.19999694824219,,,,30.0
5614.0,2026-09-20T14:40:56+00:00,1778.72998046875,,,103.0,126.4000015258789,,,,30.0
5620.0,2026-09-20T14:41:02+00:00,1778.72998046875,,,104.0,126.5999984741211,,,,30.0
5623.0,2026-09-20T14:41:05+00:00,1778.72998046875,,,100.0,126.4000015258789,,,,30.0
5625.0,2026-09-20T14:41:07+00:00,1778.72998046875,,,97.0,126.4000015258789,,,,30.0
5627.0,2026-09-20T14:41:09+00:00,1778.72998046875,,,93.0,126.4000015258789,,,,30.0
5633.0,2026-09-20T14:41:15+00:00,1778.72998046875,,,91.0,126.5999984741211,,,,30.0
5636.0,2026-09-20T14:41:18+00:00,1778.72998046875,,,96.0,126.5999984741211,,,,30.0
5638.0,2026-09-20T14:41:20+00:00,1778.72998046875,,,99.0,126.80000305175781,,,,30.0
5639.0,2026-09-20T14:41:21+00:00,1778.72998046875,,,102.0,126.80000305175781,,,,30.0
5643.0,2026-09-20T14:41:25+00:00,1778.72998046875,,,104.0,127.19999694824219,,,,30.0
5646.0,2026-09-20T14:41:28+00:00,1778.72998046875,,,108.0,127.4000015258789,,,,30.0
5651.0,2026-09-20T14:41:33+00:00,1778.72998046875,,,105.0,127.19999694824219,,,,30.0
5657.0,2026-09-20T14:41:39+00:00,1778.72998046875,,,105.0,127.19999694824219,,,,30.0
5660.0,2026-09-20T14:41:42+00:00,1778.72998046875,,,101.0,127.19999694824219,,,,30.0
5666.0,2026-09-20T14:41:48+00:00,1778.72998046875,,,103.0,127.19999694824219,,,,30.0
5668.0,2026-09-20T14:41:50+00:00,1778.72998046875,,,106.0,127.19999694824219,,,,30.0
5674.0,2026-09-20T14:41:56+00:00,1783.22998046875,0.05700000002980232,,106.0,126.5999984741211,36.0,,,30.0
5679.0,2026-09-20T14:42:01+00:00,1788.300048828125,1.0140000581741333,986.1932373067684,109.0,127.0,0.0,,,30.0
5684.0,2026-09-20T14:42:06+00:00,1788.699951171875,0.07999999821186066,,106.0,126.80000305175781,8.0,,,30.0
5690.0,2026-09-20T14:42:12+00:00,1794.5999755859375,0.9829999804496765,1017.2940181977896,107.0,126.80000305175781,48.0,,,30.0
5692.0,2026-09-20T14:42:14+00:00,1797.1300048828125,1.2649999856948853,790.5138429315346,104.0,126.80000305175781,49.0,,,30.0
5693.0,2026-09-20T14:42:15+00:00,1798.4000244140625,1.2699999809265137,787.401586628735,101.0,126.80000305175781,50.0,,,30.0
5694.0,2026-09-20T14:42:16+00:00,1799.68994140625,1.2899999618530273,775.1938213730989,98.0,127.0,50.0,,,30.0
5698.0,2026-09-20T14:42:20+00:00,1803.5,0.953000009059906,1049.3179333612572,101.0,126.80000305175781,0.0,,,30.0
5701.0,2026-09-20T14:42:23+00:00,1803.5,,,97.0,126.5999984741211,0.0,,,30.0
5702.0,2026-09-20T14:42:24+00:00,1803.5,,,97.0,126.5999984741211,0.0,,,30.0
5708.0,2026-09-20T14:42:30+00:00,1803.5,,,103.0,126.80000305175781,,,,30.0
5711.0,2026-09-20T14:42:33+00:00,1803.5,,,106.0,127.19999694824219,,,,30.0
5717.0,2026-09-20T14:42:39+00:00,1803.5,,,106.0,127.4000015258789,,,,30.0
5719.0,2026-09-20T14:42:41+00:00,1803.5,,,110.0,127.5999984741211,,,,30.0
5722.0,2026-09-20T14:42:44+00:00,1803.5,,,103.0,127.4000015258789,,,,30.0
5723.0,2026-09-20T14:42:45+00:00,1803.5,,,99.0,127.19999694824219,,,,30.0
5729.0,2026-09-20T14:42:51+00:00,1807.47998046875,0.12800000607967377,,102.0,127.19999694824219,42.0,,,30.0
5735.0,2026-09-20T14:42:57+00:00,1814.0400390625,1.093000054359436,914.9130377546599,103.0,127.5999984741211,42.0,,,30.0
5741.0,2026-09-20T14:43:03+00:00,1817.27001953125,0.5379999876022339,1858.7361023125939,102.0,127.5999984741211,0.0,,,30.0
5747.0,2026-09-20T14:43:09+00:00,1817.27001953125,,,104.0,127.80000305175781,,,,30.0
5751.0,2026-09-20T14:43:13+00:00,1817.27001953125,,,100.0,127.5999984741211,,,,30.0
5755.0,2026-09-20T14:43:17+00:00,1817.27001953125,,,104.0,127.19999694824219,,,,30.0
5756.0,2026-09-20T14:43:18+00:00,1817.27001953125,,,104.0,127.19999694824219,,,,30.0
5759.0,2026-09-20T14:43:21+00:00,1817.27001953125,,,107.0,127.4000015258789,,,,30.0
5761.0,2026-09-20T14:43:23+00:00,1817.27001953125,,,104.0,127.19999694824219,,,,30.0
5767.0,2026-09-20T14:43:29+00:00,1817.27001953125,,,105.0,127.4000015258789,,,,30.0
5773.0,2026-09-20T14:43:35+00:00,1817.5699462890625,0.008999999612569809,,106.0,127.0,,,,30.0
5779.0,2026-09-20T14:43:41+00:00,1817.8699951171875,0.05000000074505806,,106.0,126.5999984741211,0.0,,,30.0
5785.0,2026-09-20T14:43:47+00:00,1817.8699951171875,,,106.0,126.5999984741211,,,,30.0
5790.0,2026-09-20T14:43:52+00:00,1817.8699951171875,,,101.0,126.5999984741211,,,,29.0
5791.0,2026-09-20T14:43:53+00:00,1817.8699951171875,,,101.0,126.5999984741211,,,,29.0
5795.0,2026-09-20T14:43:57+00:00,1817.8699951171875,,,98.0,126.5999984741211,,,,29.0
5796.0,2026-09-20T14:43:58+00:00,1817.8699951171875,,,94.0,126.5999984741211,,,,29.0
5797.0,2026-09-20T14:43:59+00:00,1817.8699951171875,,,91.0,126.5999984741211,,,,29.0
5798.0,2026-09-20T14:44:00+00:00,1817.8699951171875,,,91.0,126.4000015258789,,,,29.0
5804.0,2026-09-20T14:44:06+00:00,1817.8699951171875,,,83.0,126.5999984741211,,,,29.0
5806.0,2026-09-20T14:44:08+00:00,1817.8699951171875,,,80.0,126.4000015258789,,,,29.0
5809.0,2026-09-20T14:44:11+00:00,1817.8699951171875,,,83.0,126.19999694824219,,,,29.0
5813.0,2026-09-20T14:44:15+00:00,1817.8699951171875,,,85.0,126.19999694824219,,,,29.0
5814.0,2026-09-20T14:44:16+00:00,1817.8699951171875,,,90.0,126.19999694824219,,,,29.0
5815.0,2026-09-20T14:44:17+00:00,1817.8699951171875,,,95.0,126.19999694824219,,,,29.0
5821.0,2026-09-20T14:44:23+00:00,1817.8699951171875,,,94.0,126.19999694824219,,,,29.0
5822.0,2026-09-20T14:44:24+00:00,1817.8699951171875,,,90.0,126.0,,,,29.0
5823.0,2026-09-20T14:44:25+00:00,1817.8699951171875,,,87.0,125.80000305175781,,,,29.0
5824.0,2026-09-20T14:44:26+00:00,1817.8699951171875,,,87.0,125.80000305175781,,,,29.0
