t_s,distance_m,pace_s,spm,hr,segment
974.3,7600.7,128.4,70,,1
975.1,7607.1,128.1,71,,1
975.9,7613.8,128.1,71,,1
976.7,7620.6,123.1,75,,1
977.5,7627.2,123.1,75,,1
978.3,7633.9,117.8,77,,1
979.1,7640.8,117.8,77,,1
979.9,7647.3,119.6,73,,1
980.8,7653.9,119.6,73,,1
981.6,7660.8,125.3,71,,1
982.4,7667.3,125.3,71,,1
983.3,7674.2,127.4,70,,1
984.2,7680.7,127.4,70,,1
985.0,7687.5,128.1,70,,1
985.9,7694.4,128.1,70,,1
986.7,7700.8,128.2,70,,1
987.6,7707.6,128.2,70,,1
988.4,7714.2,128.8,70,,1
989.3,7720.8,128.8,70,,1
990.1,7727.5,128.5,70,,1
991.0,7734.2,128.5,70,,1
991.9,7741.1,128.0,71,,1
992.7,7747.6,128.0,71,,1
993.6,7754.3,127.8,71,,1
994.4,7761.0,127.8,71,,1
995.3,7767.8,127.4,71,,1
996.1,7774.4,128.1,70,,1
997.0,7781.0,128.1,70,,1
997.8,7787.7,128.1,70,,1
998.7,7794.4,127.5,70,,1
999.5,7801.1,127.5,70,,1
1000.4,7807.9,126.8,71,,1
1001.2,7814.8,126.8,71,,1
1002.0,7821.2,124.9,72,,1
1002.9,7828.0,124.9,72,,1
1003.7,7834.7,124.9,70,,1
1004.6,7841.3,124.9,70,,1
1005.4,7847.9,129.2,68,,1
1006.3,7854.6,129.2,68,,1
1007.2,7861.3,132.0,68,,1
1008.1,7868.0,132.0,68,,1
1008.9,7874.8,130.3,71,,1
1009.7,7881.4,130.3,71,,1
1010.6,7888.1,127.1,71,,1
1011.5,7894.9,127.1,71,,1
1012.3,7901.5,128.2,71,,1
1013.2,7908.2,128.2,71,,1
1014.0,7914.8,127.3,71,,1
1014.9,7921.7,127.3,71,,1
1015.7,7928.5,126.6,72,,1
1016.5,7935.1,126.6,72,,1
1017.3,7941.6,121.7,75,,1
1018.1,7948.4,121.7,75,,1
1018.9,7955.1,118.7,75,,1
1019.7,7961.8,118.7,75,,1
1020.5,7968.4,119.9,74,,1
1021.3,7975.1,119.9,74,,1
1022.1,7981.9,122.4,72,,1
1022.9,7988.4,122.4,72,,1
1023.8,7995.4,124.2,72,,1
1024.6,8001.8,124.2,72,,1
1025.4,8008.6,124.6,72,,1
1026.3,8015.3,124.6,72,,1
1027.1,8022.0,124.9,72,,1
1027.9,8028.6,124.9,72,,1
1028.8,8035.7,125.4,72,,1
1029.6,8041.9,125.4,72,,1
1030.4,8048.6,125.5,72,,1
1031.3,8055.6,125.5,72,,1
1032.1,8062.0,124.5,73,,1
1032.9,8068.7,124.5,73,,1
1033.7,8075.4,123.4,74,,1
1034.5,8082.1,123.4,74,,1
1035.3,8088.8,121.8,75,,1
1036.1,8095.5,121.8,75,,1
1036.9,8102.2,120.7,75,,1
1037.8,8109.1,120.7,75,,1
1038.6,8115.8,121.7,73,,1
1039.4,8122.4,121.7,73,,1
1040.3,8128.9,124.4,72,,1
1041.1,8135.6,126.0,71,,1
1041.9,8142.3,126.0,71,,1
1042.8,8149.0,126.0,71,,1
1043.5,8155.7,123.9,75,,1
1044.3,8162.4,123.9,75,,1
1045.1,8169.1,115.7,77,,1
1045.9,8175.7,119.6,73,,1
1046.7,8182.4,119.6,73,,1
1047.6,8189.1,119.6,73,,1
1048.4,8196.0,126.2,70,,1
1049.3,8202.6,126.2,70,,1
1050.1,8209.2,128.2,70,,1
1051.0,8215.9,128.2,70,,1
1051.8,8222.6,125.5,73,,1
1052.6,8229.4,125.5,73,,1
1053.4,8236.1,123.7,73,,1
1054.3,8242.6,123.7,73,,1
1055.1,8249.3,123.6,73,,1
1055.9,8256.2,123.6,73,,1
1056.7,8262.9,123.2,74,,1
1057.5,8269.4,123.2,74,,1
1058.4,8276.2,123.2,73,,1
1059.2,8282.9,123.2,73,,1
1060.0,8289.5,123.6,73,,1
1060.8,8296.3,123.6,73,,1
1061.7,8303.0,123.6,72,,1
1062.5,8309.5,123.6,72,,1
1063.3,8316.4,124.5,72,,1
1064.1,8322.9,124.5,72,,1
1065.0,8329.8,124.1,72,,1
1065.8,8336.4,124.1,72,,1
1066.6,8343.0,123.5,74,,1
1067.4,8349.7,123.5,74,,1
1068.2,8356.4,120.9,74,,1
1069.1,8363.2,120.9,74,,1
1069.9,8369.9,122.7,73,,1
1070.7,8376.6,122.7,73,,1
1071.5,8383.1,123.0,74,,1
1072.3,8390.0,123.0,74,,1
1073.1,8396.5,122.2,74,,1
1074.0,8403.2,122.2,74,,1
1074.8,8410.0,123.5,73,,1
1075.6,8416.6,122.0,76,,1
1076.4,8423.3,122.0,76,,1
1077.2,8430.2,122.0,76,,1
1078.0,8436.7,118.7,76,,1
1078.8,8443.3,118.7,76,,1
1079.6,8450.2,119.2,75,,1
1080.4,8456.9,119.2,75,,1
1081.2,8463.6,122.6,73,,1
1082.1,8470.2,122.6,73,,1
1082.9,8476.8,124.1,72,,1
1083.6,8483.5,124.1,72,,1
1084.4,8490.2,120.5,75,,1
1085.3,8496.9,120.5,75,,1
1086.1,8503.6,121.1,72,,1
1087.0,8510.4,121.1,72,,1
1087.8,8517.1,125.7,70,,1
1088.6,8523.6,125.7,70,,1
1089.5,8530.5,126.6,71,,1
1090.3,8537.0,126.6,71,,1
1091.1,8543.8,125.1,72,,1
1092.0,8550.4,125.1,72,,1
1092.8,8557.2,125.2,72,,1
1093.7,8563.9,125.2,72,,1
1094.5,8570.6,128.0,70,,1
1095.4,8577.2,128.0,70,,1
1096.3,8583.8,130.1,69,,1
1097.1,8590.7,130.1,69,,1
1098.0,8597.4,128.5,71,,1
1098.8,8604.0,128.5,71,,1
1099.6,8610.6,124.0,74,,1
1100.4,8617.4,124.0,74,,1
1101.3,8624.1,123.3,73,,1
1102.1,8630.8,123.3,73,,1
1102.9,8637.4,123.8,72,,1
1103.7,8644.1,123.8,72,,1
1104.5,8650.7,124.1,73,,1
1105.4,8657.4,124.1,73,,1
1106.2,8664.1,123.0,72,,1
1107.0,8671.0,123.0,72,,1
1107.8,8677.5,124.5,72,,1
1108.7,8684.5,124.5,72,,1
1109.5,8690.9,123.5,72,,1
1110.3,8697.6,123.5,72,,1
1111.2,8704.4,125.6,71,,1
1112.0,8711.1,125.6,71,,1
1112.8,8717.8,124.4,73,,1
1113.7,8724.5,124.4,73,,1
1114.5,8731.0,124.7,72,,1
1115.3,8737.9,124.7,72,,1
1116.1,8744.5,123.8,74,,1
1116.9,8751.2,123.8,74,,1
1117.7,8757.8,118.6,75,,1
1118.5,8764.5,118.6,75,,1
1119.4,8771.4,122.6,73,,1
1120.2,8778.0,122.6,73,,1
1121.0,8784.5,125.4,71,,1
1121.9,8791.4,125.4,71,,1
1122.8,8798.1,127.6,71,,1
1123.6,8804.6,127.6,71,,1
1124.4,8811.3,126.6,71,,1
1125.3,8818.0,126.6,71,,1
1126.1,8824.8,125.8,71,,1
1127.0,8831.5,125.8,71,,1
1127.8,8838.2,126.8,70,,1
1128.7,8844.9,126.8,70,,1
1129.5,8851.6,127.8,71,,1
1130.3,8858.1,127.8,71,,1
1131.2,8864.8,125.9,71,,1
1132.0,8871.5,125.9,71,,1
1132.8,8878.2,126.1,71,,1
1133.7,8885.0,126.1,71,,1
1134.5,8891.6,124.0,72,,1
1135.4,8898.4,124.0,72,,1
1136.2,8905.0,126.1,71,,1
1137.0,8911.7,127.4,71,,1
1137.9,8918.3,127.4,71,,1
1138.8,8925.2,127.4,71,,1
1139.6,8931.9,127.5,71,,1
1140.4,8938.4,127.5,71,,1
1141.3,8945.1,125.8,72,,1
1142.1,8951.9,122.9,75,,1
1142.9,8958.6,122.9,75,,1
1143.6,8965.2,118.4,79,,1
1144.4,8971.9,118.4,79,,1
1145.1,8978.7,118.4,79,,1
1145.8,8985.2,111.6,83,,1
1146.6,8991.9,111.6,83,,1
1147.3,8998.8,108.5,81,,1
1148.1,9005.3,108.5,81,,1
1148.9,9012.0,114.9,76,,1
1149.7,9018.7,114.9,76,,1
1150.6,9025.4,122.8,71,,1
1151.5,9032.2,122.8,71,,1
1152.3,9038.8,127.6,70,,1
1153.2,9045.6,127.6,70,,1
1154.0,9052.1,129.7,69,,1
1154.9,9059.1,129.7,69,,1
1155.8,9065.5,129.6,70,,1
1156.6,9072.2,129.6,70,,1
1157.5,9078.9,128.2,70,,1
1158.3,9085.6,128.2,70,,1
1159.1,9092.3,127.0,72,,1
1160.0,9099.0,127.0,72,,1
1160.8,9105.8,126.0,72,,1
1161.7,9112.5,126.0,72,,1
1162.5,9119.2,125.6,73,,1
1163.3,9125.9,125.6,73,,1
1164.1,9132.4,123.7,74,,1
1164.9,9139.1,123.7,74,,1
1165.7,9145.8,122.3,74,,1
1166.5,9152.5,122.3,74,,1
1167.3,9159.2,119.6,76,,1
1168.1,9166.0,119.6,76,,1
1168.9,9172.6,117.7,76,,1
1169.7,9179.4,117.7,76,,1
1170.5,9185.9,117.6,75,,1
1171.3,9192.8,117.6,75,,1
1172.2,9199.5,123.0,71,,1
1173.0,9206.0,123.0,71,,1
1173.8,9212.8,126.3,74,,1
1174.5,9219.4,126.3,74,,1
1175.2,9226.1,111.9,82,,1
1176.0,9232.9,111.9,82,,1
1176.7,9239.5,110.8,80,,1
1177.5,9246.3,110.8,80,,1
1178.3,9253.0,115.7,76,,1
1179.1,9259.5,115.7,76,,1
1180.0,9266.4,120.7,74,,1
1180.8,9273.1,120.7,74,,1
1181.6,9279.6,124.2,72,,1
1182.4,9286.3,124.2,72,,1
1183.3,9293.1,124.2,74,,1
1184.0,9299.8,124.2,74,,1
1184.8,9306.4,119.8,79,,1
1185.6,9313.2,119.8,79,,1
1186.3,9319.9,114.7,78,,1
1187.1,9326.4,114.7,78,,1
1187.9,9333.1,117.9,75,,1
1188.7,9339.8,121.7,73,,1
1189.6,9346.5,121.7,73,,1
1190.4,9353.2,121.7,73,,1
1191.2,9360.0,122.5,73,,1
1192.0,9366.7,122.5,73,,1
1192.8,9373.4,120.7,74,,1
1193.6,9380.0,120.7,74,,1
1194.4,9386.6,119.8,74,,1
1195.2,9393.3,119.8,74,,1
1196.0,9400.2,121.6,73,,1
1196.8,9406.7,121.6,73,,1
1197.6,9413.4,120.5,75,,1
1198.4,9420.2,119.8,75,,1
1199.2,9426.9,119.8,75,,1
1200.0,9433.5,119.8,75,,1
1200.9,9440.3,121.5,74,,1
1201.7,9446.9,121.5,74,,1
1202.5,9453.7,122.8,73,,1
1203.3,9460.2,122.8,73,,1
1204.1,9466.9,122.9,74,,1
1205.0,9473.9,122.9,74,,1
1205.8,9480.3,123.7,73,,1
1206.6,9487.0,123.7,73,,1
1207.4,9493.8,123.7,73,,1
1208.3,9500.5,123.7,73,,1
1209.1,9507.1,123.2,73,,1
1209.9,9513.9,123.2,73,,1
1210.7,9520.4,122.9,73,,1
1211.5,9527.1,122.9,73,,1
1212.3,9533.8,122.4,73,,1
1213.1,9540.5,122.4,73,,1
1214.0,9547.3,121.9,74,,1
1214.8,9553.9,121.9,74,,1
1215.6,9560.9,122.6,72,,1
1216.4,9567.3,122.6,72,,1
1217.2,9574.0,123.4,72,,1
1218.1,9580.9,123.4,72,,1
1218.9,9587.3,122.7,73,,1
1219.7,9594.2,122.7,73,,1
1220.5,9600.7,122.3,73,,1
1221.3,9607.4,122.3,73,,1
1222.1,9614.1,119.9,76,,1
1222.8,9620.8,119.9,76,,1
1223.6,9627.5,115.5,79,,1
1224.4,9634.2,115.4,77,,1
1225.2,9641.0,115.4,77,,1
1226.0,9647.6,115.4,77,,1
1226.8,9654.4,119.9,75,,1
1227.6,9660.9,119.9,75,,1
1228.4,9667.8,121.4,74,,1
1229.2,9674.5,121.4,74,,1
1230.0,9681.2,121.7,75,,1
1230.8,9687.9,121.7,75,,1
1231.6,9694.4,119.7,76,,1
1232.4,9701.2,119.7,76,,1
1233.2,9707.8,119.1,75,,1
1234.0,9714.5,119.1,75,,1
1234.8,9721.3,119.0,75,,1
1235.6,9728.0,119.0,75,,1
1236.4,9734.5,119.3,74,,1
1237.2,9741.2,122.3,72,,1
1238.0,9747.9,122.3,72,,1
1238.9,9754.8,122.3,72,,1
1239.7,9761.3,124.4,72,,1
1240.5,9768.1,124.4,72,,1
1241.3,9774.8,123.7,72,,1
1242.2,9781.7,123.7,72,,1
1243.0,9788.2,124.1,73,,1
1243.8,9794.9,123.6,73,,1
1244.6,9801.6,123.6,73,,1
1245.5,9808.3,123.6,73,,1
1246.3,9815.0,123.2,74,,1
1247.1,9821.7,123.2,74,,1
1247.9,9828.3,121.6,75,,1
1248.7,9835.0,121.6,75,,1
1249.4,9841.6,118.7,76,,1
1250.3,9848.4,118.7,76,,1
1251.0,9855.0,119.5,75,,1
1251.9,9861.7,119.5,75,,1
1252.7,9868.5,122.2,73,,1
1253.5,9875.0,122.2,73,,1
1254.3,9881.9,123.3,73,,1
1255.1,9888.4,123.3,73,,1
1255.9,9895.1,121.5,74,,1
1256.7,9901.9,121.5,74,,1
1257.5,9908.5,120.0,75,,1
1258.3,9915.2,120.0,75,,1
1259.1,9922.0,119.1,75,,1
1259.9,9928.6,119.1,75,,1
1260.7,9935.4,118.4,76,,1
1261.5,9942.1,118.4,76,,1
1262.3,9948.6,117.2,76,,1
1263.1,9955.3,117.2,76,,1
1263.9,9962.0,121.8,72,,1
1264.8,9968.7,121.8,72,,1
1265.7,9975.4,128.5,68,,1
1266.6,9982.2,128.5,68,,1
1267.5,9988.9,132.1,68,,1
1268.4,9995.6,132.1,68,,1
