t_s,distance_m,pace_s,spm,hr,segment
98.1,405.1,119.8,40,,1
99.6,411.0,119.8,40,,1
101.0,417.1,120.1,40,,1
102.4,423.0,120.1,40,,1
103.8,428.8,121.4,43,,1
105.3,434.9,121.3,41,,1
106.7,440.6,122.2,43,,1
108.2,446.8,120.9,40,,1
109.6,452.7,120.9,40,,1
111.0,458.4,120.9,44,,1
112.5,464.5,120.9,44,,1
113.9,470.4,121.2,42,,1
115.3,476.3,121.2,42,,1
116.8,482.2,122.3,42,,1
118.2,488.0,122.3,42,,1
119.6,493.8,121.4,42,,1
121.0,499.9,121.5,41,,1
122.5,505.9,121.5,41,,1
123.9,511.7,120.9,43,,1
125.3,517.6,120.3,43,,1
126.7,523.4,120.3,43,,1
128.2,529.5,120.5,42,,1
129.6,535.3,121.2,44,,1
131.0,541.1,121.2,44,,1
132.4,546.9,121.4,43,,1
133.8,552.7,121.1,43,,1
135.2,558.5,120.7,43,,1
136.6,564.3,120.7,43,,1
138.0,570.4,121.3,41,,1
139.5,576.3,121.3,41,,1
140.9,582.2,119.4,43,,1
142.3,588.3,118.9,42,,1
143.8,594.5,118.9,42,,1
145.3,600.8,118.8,40,,1
146.7,606.9,119.5,41,,1
148.2,613.1,119.5,41,,1
149.6,618.9,120.0,43,,1
151.0,624.8,120.0,43,,1
152.5,630.8,120.7,42,,1
153.9,636.8,120.7,42,,1
155.3,642.8,121.7,42,,1
156.8,648.8,121.7,41,,1
158.2,654.6,121.7,41,,1
159.7,660.6,121.6,41,,1
161.1,666.5,121.6,41,,1
162.5,672.4,122.0,43,,1
164.0,678.3,122.0,43,,1
165.4,684.2,121.2,42,,1
166.8,690.2,121.2,42,,1
168.3,696.2,120.8,42,,1
169.8,702.3,121.3,41,,1
171.2,708.2,121.3,41,,1
172.7,714.4,122.6,40,,1
174.1,720.1,122.6,40,,1
175.5,725.9,121.9,42,,1
177.0,731.9,122.2,42,,1
178.4,737.9,122.2,42,,1
179.9,743.9,121.7,41,,1
181.3,749.9,121.7,41,,1
182.9,756.2,122.3,41,,1
184.3,762.0,122.9,42,,1
185.7,767.9,123.3,41,,1
187.2,773.7,123.6,43,,1
188.6,779.5,124.2,41,,1
190.1,785.3,124.2,41,,1
191.6,791.4,124.3,40,,1
193.1,797.5,123.6,41,,1
194.5,803.4,123.6,41,,1
195.9,809.2,123.5,42,,1
197.3,814.9,123.5,42,,1
198.8,820.9,123.5,43,,1
200.2,826.6,123.6,43,,1
201.7,832.7,123.8,40,,1
203.2,838.6,123.8,40,,1
204.6,844.4,122.8,42,,1
206.0,850.0,122.7,44,,1
207.4,855.9,122.7,44,,1
208.8,861.6,121.9,43,,1
210.2,867.5,121.9,43,,1
211.6,873.2,122.3,42,,1
213.0,879.0,121.6,42,,1
214.4,884.9,121.6,42,,1
215.9,891.1,120.4,43,,1
217.3,897.0,119.8,42,,1
218.7,903.0,119.8,42,,1
220.2,908.9,121.0,43,,1
221.6,914.8,121.0,43,,1
223.0,920.4,121.9,44,,1
224.4,926.5,121.9,44,,1
225.8,932.0,121.3,41,,1
227.2,937.8,121.4,43,,1
228.6,943.5,121.4,43,,1
229.9,949.1,121.6,43,,1
231.3,954.8,121.5,44,,1
232.7,960.5,121.5,44,,1
234.1,966.3,122.4,42,,1
235.4,971.8,122.7,45,,1
236.8,977.4,122.7,45,,1
238.2,983.2,122.5,43,,1
239.7,989.2,122.5,43,,1
241.1,994.8,122.4,44,,1
558.1,994.8,122.4,44,,2
558.5,995.4,0.0,0,,2
559.2,996.8,0.0,0,,2
560.3,999.8,199.2,53,,2
561.7,1004.4,153.8,43,,2
563.2,1009.7,135.5,42,,2
564.6,1015.4,135.5,42,,2
566.0,1021.1,127.1,43,,2
567.4,1026.9,120.3,43,,2
568.7,1032.7,120.3,43,,2
570.3,1039.0,119.7,40,,2
571.7,1045.0,119.7,40,,2
573.1,1051.0,119.5,42,,2
574.6,1057.1,119.9,41,,2
576.0,1063.2,119.9,41,,2
577.5,1069.5,118.5,40,,2
579.0,1076.0,118.7,39,,2
580.5,1082.2,119.3,40,,2
582.0,1088.4,119.3,40,,2
583.5,1094.9,119.8,41,,2
585.0,1101.0,119.1,39,,2
586.5,1107.2,120.2,40,,2
587.9,1113.4,120.3,40,,2
589.4,1119.7,119.5,40,,2
590.9,1125.9,119.5,40,,2
592.4,1132.2,119.5,40,,2
593.9,1138.4,120.9,41,,2
595.4,1144.7,120.8,39,,2
596.9,1150.6,120.6,42,,2
598.4,1157.0,119.6,39,,2
599.9,1163.3,119.9,41,,2
601.4,1169.5,119.9,41,,2
602.9,1175.7,120.3,40,,2
604.3,1181.7,120.4,41,,2
605.8,1188.0,119.9,40,,2
607.3,1194.1,119.9,40,,2
608.8,1200.7,118.9,42,,2
610.3,1207.1,117.1,40,,2
611.8,1213.6,118.0,39,,2
613.3,1220.0,118.0,40,,2
614.8,1226.2,118.5,41,,2
616.3,1232.5,118.5,41,,2
617.7,1238.5,119.3,41,,2
619.1,1244.6,119.6,42,,2
620.6,1250.7,119.6,42,,2
622.0,1256.7,119.9,41,,2
623.5,1262.8,119.9,41,,2
625.0,1269.2,119.2,42,,2
626.5,1275.4,119.0,41,,2
627.9,1281.5,119.4,41,,2
629.4,1287.5,119.4,41,,2
630.8,1293.4,120.0,42,,2
632.2,1299.3,120.9,42,,2
633.6,1305.3,120.7,41,,2
635.1,1311.4,120.7,41,,2
636.5,1317.3,120.7,42,,2
638.0,1323.5,120.7,42,,2
639.5,1329.6,120.5,41,,2
640.9,1335.5,119.8,43,,2
642.4,1341.8,119.8,43,,2
643.8,1347.6,120.9,42,,2
645.3,1353.9,121.1,40,,2
646.8,1359.9,121.1,40,,2
648.2,1366.1,121.3,41,,2
649.7,1372.1,121.2,41,,2
651.2,1378.3,120.3,41,,2
652.7,1384.5,120.6,41,,2
654.2,1390.7,120.6,41,,2
655.6,1396.8,120.9,40,,2
657.1,1403.0,121.0,40,,2
658.5,1408.8,121.0,40,,2
660.0,1414.9,120.4,41,,2
661.5,1421.1,120.4,41,,2
663.0,1427.2,120.3,41,,2
664.5,1433.4,121.7,40,,2
665.9,1439.5,121.1,41,,2
667.4,1445.6,121.9,41,,2
668.9,1451.6,121.9,41,,2
670.4,1457.7,121.4,41,,2
671.8,1463.6,121.6,42,,2
673.3,1469.8,121.6,42,,2
674.7,1475.9,120.4,40,,2
676.2,1482.1,122.5,40,,2
677.7,1488.1,122.1,41,,2
679.3,1494.4,122.1,41,,2
680.8,1500.8,122.3,39,,2
682.3,1506.8,122.6,38,,2
683.8,1513.0,122.1,41,,2
685.3,1519.4,121.3,40,,2
686.8,1525.7,120.2,39,,2
688.4,1532.1,121.2,39,,2
689.9,1538.4,121.4,39,,2
691.4,1544.6,121.4,39,,2
692.9,1550.8,121.4,40,,2
694.4,1556.9,122.9,40,,2
695.9,1563.2,123.2,38,,2
697.5,1569.5,123.6,39,,2
699.0,1575.6,122.5,40,,2
700.5,1581.6,122.5,40,,2
701.9,1587.6,123.4,40,,2
703.5,1593.9,124.0,38,,2
705.0,1600.0,123.4,40,,2
706.4,1605.9,123.4,40,,2
708.0,1612.3,123.1,41,,2
709.4,1618.1,123.2,42,,2
710.9,1624.2,122.4,40,,2
712.4,1630.3,122.4,40,,2
713.9,1636.4,120.6,41,,2
715.4,1642.7,120.2,40,,2
716.9,1649.0,120.4,40,,2
718.4,1655.2,121.3,39,,2
719.9,1661.4,121.3,39,,2
721.4,1667.7,121.6,40,,2
722.9,1673.9,121.3,40,,2
724.4,1680.1,121.5,40,,2
725.8,1686.0,122.1,42,,2
727.3,1692.0,122.1,42,,2
728.8,1698.0,123.3,40,,2
730.4,1704.5,121.0,39,,2
731.9,1710.9,120.7,39,,2
733.5,1717.6,121.0,38,,2
735.0,1723.9,121.0,40,,2
736.5,1730.0,121.5,40,,2
738.0,1736.4,121.1,40,,2
739.5,1742.6,121.1,40,,2
741.1,1749.0,120.6,40,,2
742.6,1755.4,118.9,40,,2
744.1,1761.8,119.0,39,,2
745.7,1768.3,119.2,39,,2
747.2,1774.7,119.6,40,,2
748.7,1781.0,120.2,40,,2
750.2,1787.3,120.6,40,,2
751.7,1793.7,120.7,39,,2
753.6,1800.0,120.7,39,,2
754.1,1820.2,394.0,39,,2
755.0,1821.5,394.0,39,,2
1029.0,1821.5,354.2,39,,3
1029.8,1823.6,203.2,0,,3
1031.1,1827.8,203.2,0,,3
1032.6,1833.0,139.6,41,,3
1034.0,1838.6,139.6,41,,3
1035.4,1844.3,123.0,43,,3
1036.8,1850.2,123.0,43,,3
1038.3,1856.6,120.5,42,,3
1039.8,1862.9,116.7,41,,3
1041.3,1869.4,117.0,39,,3
1042.9,1876.2,117.9,37,,3
1044.5,1883.2,117.9,37,,3
1046.2,1890.2,117.5,36,,3
1047.7,1896.5,118.0,40,,3
1049.3,1903.4,117.4,38,,3
1050.8,1910.1,117.7,38,,3
1052.4,1916.9,117.7,38,,3
1054.0,1923.4,117.7,37,,3
1055.5,1930.0,118.8,39,,3
1057.1,1936.5,118.9,38,,3
1058.6,1943.1,119.1,39,,3
1060.2,1949.7,118.2,39,,3
1061.8,1956.5,118.6,37,,3
1063.3,1963.0,118.4,40,,3
1064.8,1969.4,117.1,40,,3
1066.4,1976.2,117.0,38,,3
1068.0,1983.0,116.3,39,,3
1069.5,1989.7,116.0,39,,3
1071.0,1996.2,115.5,39,,3
1072.5,2002.7,116.8,40,,3
1074.1,2009.2,116.8,40,,3
1075.6,2015.8,119.6,38,,3
1077.2,2022.1,119.6,38,,3
1078.7,2028.5,119.7,39,,3
1080.2,2034.9,119.8,39,,3
1081.7,2041.3,119.6,39,,3
1083.2,2047.5,119.8,40,,3
1084.8,2054.0,119.5,38,,3
1086.3,2060.5,118.1,40,,3
1087.8,2067.0,117.3,39,,3
1089.4,2073.7,117.5,38,,3
1090.9,2080.1,117.5,38,,3
1092.4,2086.6,117.5,40,,3
1093.9,2093.0,118.1,40,,3
1095.5,2099.7,118.4,39,,3
1097.0,2106.2,118.7,39,,3
1098.6,2112.7,119.5,38,,3
1100.1,2119.1,118.5,40,,3
1101.6,2125.5,118.5,39,,3
1103.1,2131.8,118.5,39,,3
1104.7,2138.5,119.0,38,,3
1106.2,2144.7,119.0,38,,3
1107.7,2151.4,119.3,40,,3
1109.2,2157.7,118.3,39,,3
1110.8,2164.4,118.3,39,,3
1112.3,2170.8,118.7,38,,3
1113.9,2177.3,119.0,39,,3
1115.5,2184.1,120.5,37,,3
1117.1,2190.6,119.8,38,,3
1118.6,2197.0,119.0,40,,3
1120.2,2203.7,119.9,38,,3
1121.8,2210.3,119.9,38,,3
1123.3,2216.6,121.5,40,,3
1125.0,2223.5,121.5,40,,3
1126.5,2229.7,121.0,36,,3
1128.1,2236.4,120.5,40,,3
1129.6,2242.7,120.0,37,,3
1131.1,2249.2,121.1,39,,3
1132.7,2255.8,120.5,38,,3
1134.3,2262.3,119.7,38,,3
1135.8,2268.7,120.2,39,,3
1137.4,2275.3,120.2,39,,3
1139.0,2282.0,120.8,37,,3
1140.6,2288.6,121.6,38,,3
1142.2,2295.1,121.6,38,,3
1143.7,2301.6,120.2,38,,3
1145.3,2308.3,120.1,37,,3
1146.9,2314.9,119.5,38,,3
1148.5,2321.6,119.4,38,,3
1150.1,2328.3,119.4,38,,3
1151.7,2335.1,119.9,38,,3
1153.3,2341.8,120.4,37,,3
1154.9,2348.3,119.6,39,,3
1156.4,2354.9,119.9,38,,3
1158.0,2361.4,119.7,39,,3
1159.6,2367.9,119.6,39,,3
1161.1,2374.4,120.2,38,,3
1162.6,2380.8,119.8,39,,3
1164.2,2387.2,119.7,39,,3
1165.8,2393.9,119.5,38,,3
1167.4,2400.6,119.6,38,,3
1168.9,2407.3,119.6,38,,3
1170.6,2414.1,119.0,37,,3
1172.1,2420.8,117.7,38,,3
1332.1,2420.8,117.7,38,,4
1332.5,2421.5,0.0,0,,4
1333.3,2423.8,196.0,74,,4
1334.7,2428.1,196.0,74,,4
1336.2,2433.4,143.2,40,,4
1337.6,2439.0,130.2,42,,4
1339.1,2445.1,130.2,42,,4
1340.6,2451.3,123.1,40,,4
1342.0,2457.6,116.9,41,,4
1343.6,2464.3,116.9,39,,4
1345.1,2470.8,117.1,40,,4
1346.6,2477.2,117.9,40,,4
1348.1,2483.6,118.3,39,,4
1349.7,2490.3,118.3,39,,4
1351.3,2497.0,117.6,39,,4
1352.8,2503.6,116.8,38,,4
1354.3,2510.2,115.9,39,,4
1355.8,2516.8,116.0,40,,4
1357.4,2523.4,116.6,38,,4
1358.9,2529.8,119.0,39,,4
1360.5,2536.5,119.0,39,,4
1362.1,2543.2,119.9,38,,4
1363.6,2549.8,118.9,38,,4
1365.1,2556.2,118.4,38,,4
1366.7,2562.7,117.9,40,,4
1368.3,2569.3,120.4,38,,4
1369.9,2576.0,118.9,38,,4
1371.4,2582.7,118.4,38,,4
1373.0,2589.3,119.0,38,,4
1374.6,2595.8,119.7,38,,4
1376.1,2602.2,120.9,39,,4
1377.6,2608.7,120.7,38,,4
1379.2,2615.2,119.6,39,,4
1380.8,2621.8,119.0,38,,4
1382.3,2628.4,118.5,38,,4
1383.9,2635.1,118.8,38,,4
1385.5,2641.7,118.8,38,,4
1387.1,2648.3,118.2,38,,4
1388.6,2654.9,119.5,38,,4
1390.2,2661.2,121.1,39,,4
1391.7,2667.7,121.1,39,,4
1393.3,2674.3,120.7,38,,4
1394.9,2680.8,120.2,38,,4
1396.5,2687.5,120.0,38,,4
1398.1,2694.2,120.0,38,,4
1399.6,2700.6,121.4,37,,4
1401.2,2707.2,121.1,39,,4
1402.8,2713.7,121.5,38,,4
1404.3,2720.1,120.2,38,,4
1405.8,2726.4,121.2,39,,4
1407.5,2733.2,120.9,39,,4
1409.0,2739.8,119.9,38,,4
1410.6,2746.3,119.9,39,,4
1412.1,2752.8,119.4,39,,4
1413.7,2759.4,119.7,38,,4
1415.3,2766.2,119.4,37,,4
1416.8,2772.5,120.8,39,,4
1418.4,2778.8,121.3,39,,4
1420.0,2785.5,121.3,37,,4
1421.5,2791.9,121.3,37,,4
1423.1,2798.4,121.0,39,,4
1424.8,2805.4,119.9,37,,4
1427.3,2815.4,119.9,37,,4
1429.3,2835.7,408.4,24,,4
1430.2,2837.1,349.5,24,,4
1542.2,2837.6,349.5,24,,5
1543.0,2839.6,205.0,0,,5
1544.3,2843.6,170.0,45,,5
1545.6,2848.4,141.7,45,,5
1547.0,2853.9,141.7,45,,5
1548.5,2860.0,129.1,43,,5
1550.0,2866.3,118.1,40,,5
1551.5,2873.0,116.3,39,,5
1553.1,2879.6,117.2,39,,5
1554.5,2885.9,117.3,40,,5
1556.1,2892.4,117.3,40,,5
1557.6,2898.9,116.1,39,,5
1559.1,2905.5,116.1,39,,5
1560.6,2911.9,117.0,39,,5
1562.1,2918.4,117.3,39,,5
1563.6,2924.8,117.1,40,,5
1565.1,2931.3,117.7,40,,5
1566.6,2937.7,118.3,40,,5
1568.1,2944.0,118.3,40,,5
1569.7,2950.6,117.9,40,,5
1571.2,2957.1,117.1,40,,5
1572.6,2963.4,117.4,41,,5
1574.1,2969.7,117.4,40,,5
1575.6,2976.1,117.9,40,,5
1577.2,2982.7,117.7,39,,5
1578.7,2989.0,117.7,39,,5
1580.2,2995.4,117.6,40,,5
1581.6,3001.6,118.8,41,,5
1583.1,3007.7,118.9,41,,5
1584.6,3014.1,119.4,40,,5
1586.1,3020.5,119.4,40,,5
1587.7,3026.9,119.0,40,,5
1589.2,3033.5,119.4,39,,5
